iso3c,percentile,income
SLV,99,64.04
SLV,100,106.5
SMR,1,14.74
SMR,2,22.13
SMR,3,26.22
SMR,4,29.32
SMR,5,31.89
SMR,6,34.12
SMR,7,36.12
SMR,8,37.95
SMR,9,39.64
SMR,10,41.22
SMR,11,42.72
SMR,12,44.14
SMR,13,45.5
SMR,14,46.8
SMR,15,48.07
SMR,16,49.29
SMR,17,50.48
SMR,18,51.63
SMR,19,52.77
SMR,20,53.88
SMR,21,54.97
SMR,22,56.04
SMR,23,57.09
SMR,24,58.13
SMR,25,59.16
SMR,26,60.18
SMR,27,61.19
SMR,28,62.19
SMR,29,63.19
SMR,30,64.18
SMR,31,65.17
SMR,32,66.15
SMR,33,67.13
SMR,34,68.11
SMR,35,69.09
SMR,36,70.07
SMR,37,71.05
SMR,38,72.03
SMR,39,73.01
SMR,40,74
SMR,41,75
SMR,42,76
SMR,43,77
SMR,44,78.01
SMR,45,79.03
SMR,46,80.06
SMR,47,81.1
SMR,48,82.15
SMR,49,83.21
SMR,50,84.28
SMR,51,85.37
SMR,52,86.47
SMR,53,87.59
SMR,54,88.72
SMR,55,89.87
SMR,56,91.04
SMR,57,92.23
SMR,58,93.44
SMR,59,94.68
SMR,60,95.94
SMR,61,97.23
SMR,62,98.54
SMR,63,99.89
SMR,64,101.27
SMR,65,102.69
SMR,66,104.15
SMR,67,105.64
SMR,68,107.18
SMR,69,108.77
SMR,70,110.41
SMR,71,112.11
SMR,72,113.87
SMR,73,115.69
SMR,74,117.58
SMR,75,119.56
SMR,76,121.62
SMR,77,123.77
SMR,78,126.03
SMR,79,128.4
SMR,80,130.9
SMR,81,133.55
SMR,82,136.36
SMR,83,139.35
SMR,84,142.55
SMR,85,145.99
SMR,86,149.7
SMR,87,153.74
SMR,88,158.16
SMR,89,163.03
SMR,90,168.46
SMR,91,174.57
SMR,92,181.54
SMR,93,189.63
SMR,94,199.23
SMR,95,210.92
SMR,96,225.74
SMR,97,245.61
SMR,98,274.84
SMR,99,326.45
SMR,100,540.34
SOM,1,0.3
SOM,2,0.44
SOM,3,0.54
SOM,4,0.63
SOM,5,0.7
SOM,6,0.76
SOM,7,0.82
SOM,8,0.87
SOM,9,0.92
SOM,10,0.97
SOM,11,1.01
SOM,12,1.05
SOM,13,1.1
SOM,14,1.14
SOM,15,1.18
SOM,16,1.21
SOM,17,1.25
SOM,18,1.29
SOM,19,1.32
SOM,20,1.36
SOM,21,1.39
SOM,22,1.43
SOM,23,1.46
SOM,24,1.5
SOM,25,1.53
SOM,26,1.56
SOM,27,1.6
SOM,28,1.63
SOM,29,1.66
SOM,30,1.7
SOM,31,1.73
SOM,32,1.76
SOM,33,1.8
SOM,34,1.83
SOM,35,1.86
SOM,36,1.9
SOM,37,1.93
SOM,38,1.97
SOM,39,2
SOM,40,2.04
SOM,41,2.07
SOM,42,2.11
SOM,43,2.14
SOM,44,2.18
SOM,45,2.21
SOM,46,2.25
SOM,47,2.29
SOM,48,2.32
SOM,49,2.36
SOM,50,2.4
SOM,51,2.44
SOM,52,2.48
SOM,53,2.52
SOM,54,2.56
SOM,55,2.61
SOM,56,2.65
SOM,57,2.69
SOM,58,2.74
SOM,59,2.79
SOM,60,2.83
SOM,61,2.88
SOM,62,2.93
SOM,63,2.98
SOM,64,3.03
SOM,65,3.09
SOM,66,3.14
SOM,67,3.2
SOM,68,3.26
SOM,69,3.32
SOM,70,3.39
SOM,71,3.45
SOM,72,3.52
SOM,73,3.59
SOM,74,3.67
SOM,75,3.75
SOM,76,3.83
SOM,77,3.92
SOM,78,4.01
SOM,79,4.1
SOM,80,4.21
SOM,81,4.32
SOM,82,4.43
SOM,83,4.56
SOM,84,4.69
SOM,85,4.83
SOM,86,4.99
SOM,87,5.16
SOM,88,5.35
SOM,89,5.56
SOM,90,5.8
SOM,91,6.07
SOM,92,6.38
SOM,93,6.74
SOM,94,7.18
SOM,95,7.72
SOM,96,8.42
SOM,97,9.37
SOM,98,10.82
SOM,99,13.47
SOM,100,26.25
SRB,1,1.78
SRB,2,3.98
SRB,3,5.12
SRB,4,6.05
SRB,5,7.03
SRB,6,7.58
SRB,7,8.06
SRB,8,8.65
SRB,9,9.2
SRB,10,9.63
SRB,11,10.24
SRB,12,10.68
SRB,13,11.22
SRB,14,11.61
SRB,15,11.98
SRB,16,12.31
SRB,17,12.72
SRB,18,13.25
SRB,19,13.69
SRB,20,13.98
SRB,21,14.29
SRB,22,14.58
SRB,23,14.94
SRB,24,15.28
SRB,25,15.63
SRB,26,15.92
SRB,27,16.21
SRB,28,16.56
SRB,29,16.88
SRB,30,17.25
SRB,31,17.6
SRB,32,17.88
SRB,33,18.12
SRB,34,18.44
SRB,35,18.72
SRB,36,19.07
SRB,37,19.41
SRB,38,19.75
SRB,39,20.05
SRB,40,20.27
SRB,41,20.53
SRB,42,20.84
SRB,43,21.25
SRB,44,21.58
SRB,45,21.93
SRB,46,22.31
SRB,47,22.57
SRB,48,22.85
SRB,49,23.21
SRB,50,23.63
SRB,51,23.98
SRB,52,24.25
SRB,53,24.51
SRB,54,24.75
SRB,55,25.06
SRB,56,25.41
SRB,57,25.78
SRB,58,26.16
SRB,59,26.49
SRB,60,26.93
SRB,61,27.33
SRB,62,27.7
SRB,63,28.1
SRB,64,28.5
SRB,65,28.8
SRB,66,29.17
SRB,67,29.6
SRB,68,30.07
SRB,69,30.44
SRB,70,30.81
SRB,71,31.34
SRB,72,31.79
SRB,73,32.37
SRB,74,33.01
SRB,75,33.67
SRB,76,34.35
SRB,77,34.97
SRB,78,35.46
SRB,79,36.14
SRB,80,36.67
SRB,81,37.34
SRB,82,38.07
SRB,83,38.91
SRB,84,39.64
SRB,85,40.43
SRB,86,41.3
SRB,87,42.42
SRB,88,43.57
SRB,89,44.72
SRB,90,45.8
SRB,91,47.28
SRB,92,49.03
SRB,93,50.91
SRB,94,52.99
SRB,95,56.1
SRB,96,59.09
SRB,97,63.09
SRB,98,69.65
SRB,99,87.48
SRB,100,137.84
SSD,1,0.28
SSD,2,0.28
SSD,3,0.28
SSD,4,0.3
SSD,5,0.34
SSD,6,0.38
SSD,7,0.42
SSD,8,0.44
SSD,9,0.46
SSD,10,0.48
SSD,11,0.51
SSD,12,0.53
SSD,13,0.56
SSD,14,0.58
SSD,15,0.61
SSD,16,0.64
SSD,17,0.67
SSD,18,0.68
SSD,19,0.71
SSD,20,0.73
SSD,21,0.75
SSD,22,0.77
SSD,23,0.79
SSD,24,0.81
SSD,25,0.83
SSD,26,0.86
SSD,27,0.88
SSD,28,0.9
SSD,29,0.92
SSD,30,0.94
SSD,31,0.96
SSD,32,0.98
SSD,33,1.01
SSD,34,1.04
SSD,35,1.06
SSD,36,1.08
SSD,37,1.1
SSD,38,1.12
SSD,39,1.14
SSD,40,1.16
SSD,41,1.18
SSD,42,1.19
SSD,43,1.22
SSD,44,1.24
SSD,45,1.26
SSD,46,1.29
SSD,47,1.32
SSD,48,1.34
SSD,49,1.37
SSD,50,1.4
SSD,51,1.43
SSD,52,1.46
SSD,53,1.49
SSD,54,1.51
SSD,55,1.54
SSD,56,1.57
SSD,57,1.6
SSD,58,1.63
SSD,59,1.67
SSD,60,1.7
SSD,61,1.73
SSD,62,1.76
SSD,63,1.79
SSD,64,1.83
SSD,65,1.87
SSD,66,1.91
SSD,67,1.96
SSD,68,2.01
SSD,69,2.07
SSD,70,2.12
SSD,71,2.17
SSD,72,2.23
SSD,73,2.29
SSD,74,2.35
SSD,75,2.42
SSD,76,2.5
SSD,77,2.57
SSD,78,2.63
SSD,79,2.7
SSD,80,2.78
SSD,81,2.86
SSD,82,2.95
SSD,83,3.04
SSD,84,3.13
SSD,85,3.21
SSD,86,3.3
SSD,87,3.4
SSD,88,3.53
SSD,89,3.69
SSD,90,3.85
SSD,91,4.05
SSD,92,4.27
SSD,93,4.57
SSD,94,4.94
SSD,95,5.4
SSD,96,5.84
SSD,97,6.29
SSD,98,7.05
SSD,99,8.57
SSD,100,15.25
STP,1,1.11
STP,2,1.53
STP,3,1.76
STP,4,1.95
STP,5,2.14
STP,6,2.28
STP,7,2.44
STP,8,2.56
STP,9,2.67
STP,10,2.77
STP,11,2.84
STP,12,2.92
STP,13,2.99
STP,14,3.09
STP,15,3.16
STP,16,3.24
STP,17,3.3
STP,18,3.39
STP,19,3.48
STP,20,3.56
STP,21,3.61
STP,22,3.68
STP,23,3.75
STP,24,3.83
STP,25,3.9
STP,26,3.96
STP,27,4.03
STP,28,4.1
STP,29,4.16
STP,30,4.23
STP,31,4.29
STP,32,4.37
STP,33,4.44
STP,34,4.53
STP,35,4.62
STP,36,4.71
STP,37,4.8
STP,38,4.89
STP,39,4.98
STP,40,5.04
STP,41,5.12
STP,42,5.2
STP,43,5.28
STP,44,5.39
STP,45,5.49
STP,46,5.59
STP,47,5.67
STP,48,5.78
STP,49,5.87
STP,50,6.03
STP,51,6.1
STP,52,6.18
STP,53,6.25
STP,54,6.32
STP,55,6.41
STP,56,6.53
STP,57,6.64
STP,58,6.77
STP,59,6.91
STP,60,7.04
STP,61,7.2
STP,62,7.29
STP,63,7.38
STP,64,7.51
STP,65,7.66
STP,66,7.79
STP,67,7.88
STP,68,8.02
STP,69,8.18
STP,70,8.34
STP,71,8.54
STP,72,8.76
STP,73,8.98
STP,74,9.11
STP,75,9.24
STP,76,9.4
STP,77,9.57
STP,78,9.86
STP,79,10.07
STP,80,10.34
STP,81,10.63
STP,82,11.02
STP,83,11.37
STP,84,11.78
STP,85,12.16
STP,86,12.57
STP,87,13.04
STP,88,13.38
STP,89,13.97
STP,90,14.73
STP,91,15.61
STP,92,16.59
STP,93,17.49
STP,94,18.64
STP,95,20.42
STP,96,22.6
STP,97,24.96
STP,98,30.57
STP,99,39.61
STP,100,63.51
SUR,1,1.99
SUR,2,2.84
SUR,3,3.55
SUR,4,3.97
SUR,5,4.36
SUR,6,4.66
SUR,7,4.98
SUR,8,5.25
SUR,9,5.52
SUR,10,5.91
SUR,11,6.2
SUR,12,6.5
SUR,13,6.67
SUR,14,6.78
SUR,15,7.12
SUR,16,7.39
SUR,17,7.61
SUR,18,7.89
SUR,19,8.26
SUR,20,8.41
SUR,21,8.62
SUR,22,8.79
SUR,23,9.1
SUR,24,9.44
SUR,25,9.73
SUR,26,9.96
SUR,27,10.24
SUR,28,10.52
SUR,29,10.8
SUR,30,10.99
SUR,31,11.12
SUR,32,11.34
SUR,33,11.46
SUR,34,11.62
SUR,35,11.78
SUR,36,12.05
SUR,37,12.2
SUR,38,12.34
SUR,39,12.52
SUR,40,12.73
SUR,41,12.97
SUR,42,13.12
SUR,43,13.33
SUR,44,13.49
SUR,45,13.63
SUR,46,13.88
SUR,47,14.13
SUR,48,14.33
SUR,49,14.46
SUR,50,14.8
SUR,51,15.15
SUR,52,15.35
SUR,53,15.48
SUR,54,15.68
SUR,55,15.87
SUR,56,16.08
SUR,57,16.33
SUR,58,16.65
SUR,59,16.82
SUR,60,17.2
SUR,61,17.51
SUR,62,17.84
SUR,63,18.16
SUR,64,18.56
SUR,65,18.92
SUR,66,19.36
SUR,67,19.8
SUR,68,20.26
SUR,69,20.6
SUR,70,21.13
SUR,71,21.53
SUR,72,21.92
SUR,73,22.45
SUR,74,22.9
SUR,75,23.29
SUR,76,23.87
SUR,77,24.35
SUR,78,24.89
SUR,79,25.52
SUR,80,26.24
SUR,81,26.87
SUR,82,27.42
SUR,83,27.92
SUR,84,28.61
SUR,85,29.28
SUR,86,30.52
SUR,87,31.49
SUR,88,32.3
SUR,89,33.76
SUR,90,35.02
SUR,91,35.88
SUR,92,37.23
SUR,93,39.04
SUR,94,40.97
SUR,95,43.72
SUR,96,48.59
SUR,97,55.63
SUR,98,62.97
SUR,99,80.82
SUR,100,140.48
SVK,1,3.13
SVK,2,5.57
SVK,3,6.71
SVK,4,8.09
SVK,5,9.05
SVK,6,9.63
SVK,7,10.34
SVK,8,11.08
SVK,9,11.56
SVK,10,12.17
SVK,11,12.85
SVK,12,13.55
SVK,13,14.39
SVK,14,14.96
SVK,15,15.4
SVK,16,15.83
SVK,17,16.33
SVK,18,16.81
SVK,19,17.17
SVK,20,17.54
SVK,21,17.8
SVK,22,18.11
SVK,23,18.44
SVK,24,18.63
SVK,25,18.88
SVK,26,19.17
SVK,27,19.43
SVK,28,19.73
SVK,29,19.99
SVK,30,20.29
SVK,31,20.63
SVK,32,20.92
SVK,33,21.29
SVK,34,21.62
SVK,35,21.86
SVK,36,22.04
SVK,37,22.37
SVK,38,22.57
SVK,39,22.83
SVK,40,23.06
SVK,41,23.32
SVK,42,23.5
SVK,43,23.71
SVK,44,23.89
SVK,45,24.2
SVK,46,24.43
SVK,47,24.8
SVK,48,25.13
SVK,49,25.34
SVK,50,25.62
SVK,51,25.84
SVK,52,26.09
SVK,53,26.39
SVK,54,26.72
SVK,55,27.02
SVK,56,27.28
SVK,57,27.58
SVK,58,27.83
SVK,59,28.1
SVK,60,28.42
SVK,61,28.65
SVK,62,28.9
SVK,63,29.14
SVK,64,29.42
SVK,65,29.73
SVK,66,30.05
SVK,67,30.46
SVK,68,30.74
SVK,69,31
SVK,70,31.3
SVK,71,31.51
SVK,72,31.85
SVK,73,32.22
SVK,74,32.51
SVK,75,32.85
SVK,76,33.3
SVK,77,33.65
SVK,78,33.97
SVK,79,34.37
SVK,80,34.9
SVK,81,35.31
SVK,82,35.64
SVK,83,36.03
SVK,84,36.6
SVK,85,37.09
SVK,86,37.62
SVK,87,38.26
SVK,88,39.04
SVK,89,39.71
SVK,90,40.57
SVK,91,41.38
SVK,92,42.3
SVK,93,43.39
SVK,94,44.53
SVK,95,46.14
SVK,96,47.8
SVK,97,50.19
SVK,98,53.56
SVK,99,58.01
SVK,100,75.61
SVN,1,13.3
SVN,2,17.91
SVN,3,20.17
SVN,4,22.19
SVN,5,23.98
SVN,6,25.35
SVN,7,26.55
SVN,8,27.76
SVN,9,28.95
SVN,10,29.91
SVN,11,30.92
SVN,12,31.71
SVN,13,32.41
SVN,14,33.13
SVN,15,33.75
SVN,16,34.29
SVN,17,34.88
SVN,18,35.49
SVN,19,36.04
SVN,20,36.6
SVN,21,37.06
SVN,22,37.58
SVN,23,38.11
SVN,24,38.67
SVN,25,39.23
SVN,26,39.73
SVN,27,40.23
SVN,28,40.73
SVN,29,41.17
SVN,30,41.65
SVN,31,42.13
SVN,32,42.61
SVN,33,43.09
SVN,34,43.46
SVN,35,43.83
SVN,36,44.21
SVN,37,44.64
SVN,38,45.07
SVN,39,45.52
SVN,40,46
SVN,41,46.46
SVN,42,46.97
SVN,43,47.41
SVN,44,47.91
SVN,45,48.42
SVN,46,48.91
SVN,47,49.5
SVN,48,50.08
SVN,49,50.64
SVN,50,51.24
SVN,51,51.85
SVN,52,52.36
SVN,53,52.85
SVN,54,53.44
SVN,55,54.09
SVN,56,54.69
SVN,57,55.25
SVN,58,55.87
SVN,59,56.53
SVN,60,57.08
SVN,61,57.62
SVN,62,58.29
SVN,63,58.92
SVN,64,59.59
SVN,65,60.17
SVN,66,60.82
SVN,67,61.49
SVN,68,62.11
SVN,69,62.81
SVN,70,63.55
SVN,71,64.59
SVN,72,65.54
SVN,73,66.41
SVN,74,67.56
SVN,75,68.46
SVN,76,69.44
SVN,77,70.54
SVN,78,71.53
SVN,79,72.58
SVN,80,73.8
SVN,81,74.98
SVN,82,76.08
SVN,83,77.42
SVN,84,78.67
SVN,85,79.9
SVN,86,81.63
SVN,87,83.06
SVN,88,84.85
SVN,89,86.73
SVN,90,88.93
SVN,91,91.35
SVN,92,94.18
SVN,93,97.5
SVN,94,100.67
SVN,95,104.26
SVN,96,109.02
SVN,97,115.67
SVN,98,125.09
SVN,99,140.09
SVN,100,203.68
SWE,1,1.62
SWE,2,8.82
SWE,3,14.14
SWE,4,16.71
SWE,5,18.78
SWE,6,20.39
SWE,7,21.96
SWE,8,23.51
SWE,9,25.11
SWE,10,26.55
SWE,11,27.72
SWE,12,28.84
SWE,13,29.94
SWE,14,31.18
SWE,15,32.34
SWE,16,33.36
SWE,17,34.52
SWE,18,35.49
SWE,19,36.43
SWE,20,37.35
SWE,21,38.14
SWE,22,38.85
SWE,23,39.6
SWE,24,40.24
SWE,25,40.92
SWE,26,41.7
SWE,27,42.42
SWE,28,43.08
SWE,29,43.58
SWE,30,44.18
SWE,31,44.77
SWE,32,45.36
SWE,33,45.9
SWE,34,46.54
SWE,35,47.17
SWE,36,47.72
SWE,37,48.3
SWE,38,48.99
SWE,39,49.68
SWE,40,50.24
SWE,41,50.93
SWE,42,51.63
SWE,43,52.36
SWE,44,52.95
SWE,45,53.54
SWE,46,54.14
SWE,47,54.68
SWE,48,55.34
SWE,49,56.02
SWE,50,56.62
SWE,51,57.2
SWE,52,57.9
SWE,53,58.68
SWE,54,59.4
SWE,55,60.12
SWE,56,60.74
SWE,57,61.51
SWE,58,62.42
SWE,59,63.27
SWE,60,64.21
SWE,61,65.11
SWE,62,65.96
SWE,63,66.86
SWE,64,67.66
SWE,65,68.62
SWE,66,69.72
SWE,67,70.82
SWE,68,71.84
SWE,69,72.85
SWE,70,74.05
SWE,71,75.11
SWE,72,76.18
SWE,73,77.13
SWE,74,78.28
SWE,75,79.78
SWE,76,81.05
SWE,77,82.39
SWE,78,83.84
SWE,79,85.34
SWE,80,86.75
SWE,81,88
SWE,82,89.36
SWE,83,90.81
SWE,84,92.54
SWE,85,94.1
SWE,86,95.89
SWE,87,97.79
SWE,88,100.05
SWE,89,102.62
SWE,90,105.19
SWE,91,107.85
SWE,92,111.01
SWE,93,114.32
SWE,94,118.27
SWE,95,123.07
SWE,96,129.01
SWE,97,136.62
SWE,98,146.58
SWE,99,165.42
SWE,100,280.1
SWZ,1,0.59
SWZ,2,0.73
SWZ,3,0.82
SWZ,4,0.89
SWZ,5,1.01
SWZ,6,1.09
SWZ,7,1.15
SWZ,8,1.21
SWZ,9,1.27
SWZ,10,1.33
SWZ,11,1.4
SWZ,12,1.47
SWZ,13,1.53
SWZ,14,1.59
SWZ,15,1.63
SWZ,16,1.67
SWZ,17,1.72
SWZ,18,1.77
SWZ,19,1.83
SWZ,20,1.87
SWZ,21,1.93
SWZ,22,1.99
SWZ,23,2.03
SWZ,24,2.08
SWZ,25,2.13
SWZ,26,2.19
SWZ,27,2.25
SWZ,28,2.3
SWZ,29,2.35
SWZ,30,2.4
SWZ,31,2.46
SWZ,32,2.52
SWZ,33,2.57
SWZ,34,2.61
SWZ,35,2.66
SWZ,36,2.71
SWZ,37,2.78
SWZ,38,2.85
SWZ,39,2.9
SWZ,40,2.98
SWZ,41,3.06
SWZ,42,3.12
SWZ,43,3.17
SWZ,44,3.24
SWZ,45,3.34
SWZ,46,3.43
SWZ,47,3.5
SWZ,48,3.57
SWZ,49,3.64
SWZ,50,3.73
SWZ,51,3.82
SWZ,52,3.92
SWZ,53,4.05
SWZ,54,4.16
SWZ,55,4.27
SWZ,56,4.35
SWZ,57,4.48
SWZ,58,4.59
SWZ,59,4.7
SWZ,60,4.81
SWZ,61,4.92
SWZ,62,5.01
SWZ,63,5.14
SWZ,64,5.28
SWZ,65,5.46
SWZ,66,5.64
SWZ,67,5.82
SWZ,68,6.02
SWZ,69,6.2
SWZ,70,6.41
SWZ,71,6.59
SWZ,72,6.79
SWZ,73,6.97
SWZ,74,7.19
SWZ,75,7.43
SWZ,76,7.75
SWZ,77,8.06
SWZ,78,8.51
SWZ,79,8.87
SWZ,80,9.33
SWZ,81,9.79
SWZ,82,10.35
SWZ,83,10.95
SWZ,84,11.41
SWZ,85,12.01
SWZ,86,12.67
SWZ,87,13.46
SWZ,88,14.2
SWZ,89,15.03
SWZ,90,15.95
SWZ,91,16.93
SWZ,92,18.08
SWZ,93,19.44
SWZ,94,21.18
SWZ,95,23.17
SWZ,96,25.68
SWZ,97,29.02
SWZ,98,34.57
SWZ,99,43.77
SWZ,100,74.38
SXM,1,2.45
SXM,2,4.48
SXM,3,5.83
SXM,4,6.93
SXM,5,7.9
SXM,6,8.78
SXM,7,9.59
SXM,8,10.35
SXM,9,11.08
SXM,10,11.78
SXM,11,12.45
SXM,12,13.1
SXM,13,13.73
SXM,14,14.35
SXM,15,14.95
SXM,16,15.55
SXM,17,16.14
SXM,18,16.72
SXM,19,17.29
SXM,20,17.86
SXM,21,18.42
SXM,22,18.98
SXM,23,19.54
SXM,24,20.1
SXM,25,20.66
SXM,26,21.21
SXM,27,21.77
SXM,28,22.33
SXM,29,22.88
SXM,30,23.44
SXM,31,24.01
SXM,32,24.57
SXM,33,25.14
SXM,34,25.71
SXM,35,26.29
SXM,36,26.87
SXM,37,27.46
SXM,38,28.05
SXM,39,28.65
SXM,40,29.26
SXM,41,29.87
SXM,42,30.49
SXM,43,31.12
SXM,44,31.76
SXM,45,32.41
SXM,46,33.07
SXM,47,33.74
SXM,48,34.42
SXM,49,35.11
SXM,50,35.82
SXM,51,36.54
SXM,52,37.28
SXM,53,38.03
SXM,54,38.79
SXM,55,39.58
SXM,56,40.38
SXM,57,41.21
SXM,58,42.05
SXM,59,42.92
SXM,60,43.82
SXM,61,44.73
SXM,62,45.68
SXM,63,46.66
SXM,64,47.66
SXM,65,48.7
SXM,66,49.78
SXM,67,50.9
SXM,68,52.06
SXM,69,53.26
SXM,70,54.52
SXM,71,55.83
SXM,72,57.19
SXM,73,58.62
SXM,74,60.12
SXM,75,61.7
SXM,76,63.36
SXM,77,65.12
SXM,78,66.97
SXM,79,68.95
SXM,80,71.05
SXM,81,73.29
SXM,82,75.71
SXM,83,78.3
SXM,84,81.12
SXM,85,84.18
SXM,86,87.54
SXM,87,91.24
SXM,88,95.35
SXM,89,99.96
SXM,90,105.18
SXM,91,111.18
SXM,92,118.16
SXM,93,126.46
SXM,94,136.55
SXM,95,149.23
SXM,96,165.86
SXM,97,189.14
SXM,98,225.36
SXM,99,294.88
SXM,100,691.21
SYC,1,2.6
SYC,2,4.43
SYC,3,4.98
SYC,4,5.67
SYC,5,6.43
SYC,6,7.06
SYC,7,7.7
SYC,8,8.27
SYC,9,8.78
SYC,10,9.23
SYC,11,9.55
SYC,12,9.92
SYC,13,10.25
SYC,14,10.76
SYC,15,11.08
SYC,16,11.42
SYC,17,11.83
SYC,18,12.31
SYC,19,12.56
SYC,20,12.87
SYC,21,13.03
SYC,22,13.28
SYC,23,13.48
SYC,24,13.81
SYC,25,14.3
SYC,26,14.73
SYC,27,15.08
SYC,28,15.42
SYC,29,15.66
SYC,30,15.93
SYC,31,16.31
SYC,32,16.65
SYC,33,16.83
SYC,34,17
SYC,35,17.27
SYC,36,17.51
SYC,37,17.75
SYC,38,17.94
SYC,39,18.11
SYC,40,18.43
SYC,41,18.84
SYC,42,19.23
SYC,43,19.54
SYC,44,19.94
SYC,45,20.24
SYC,46,20.58
SYC,47,21.01
SYC,48,21.35
SYC,49,21.68
SYC,50,21.95
SYC,51,22.24
SYC,52,22.74
SYC,53,23.05
SYC,54,23.49
SYC,55,23.91
SYC,56,24.11
SYC,57,24.42
SYC,58,24.74
SYC,59,25.1
SYC,60,25.51
SYC,61,25.9
SYC,62,26.3
SYC,63,26.65
SYC,64,27.06
SYC,65,27.47
SYC,66,27.84
SYC,67,28.23
SYC,68,28.62
SYC,69,28.97
SYC,70,29.44
SYC,71,29.94
SYC,72,30.41
SYC,73,30.77
SYC,74,31.15
SYC,75,31.51
SYC,76,31.94
SYC,77,32.44
SYC,78,32.88
SYC,79,33.35
SYC,80,33.68
SYC,81,34.06
SYC,82,34.6
SYC,83,35.59
SYC,84,36.35
SYC,85,37.51
SYC,86,38.65
SYC,87,39.73
SYC,88,40.69
SYC,89,41.56
SYC,90,42.82
SYC,91,44.47
SYC,92,46.58
SYC,93,49.13
SYC,94,50.65
SYC,95,53.24
SYC,96,56.31
SYC,97,61.04
SYC,98,67.95
SYC,99,75.1
SYC,100,97.74
SYR,1,1.09
SYR,2,1.41
SYR,3,1.58
SYR,4,1.69
SYR,5,1.78
SYR,6,1.88
SYR,7,1.95
SYR,8,2.03
SYR,9,2.09
SYR,10,2.17
SYR,11,2.23
SYR,12,2.29
SYR,13,2.36
SYR,14,2.4
SYR,15,2.46
SYR,16,2.52
SYR,17,2.59
SYR,18,2.65
SYR,19,2.7
SYR,20,2.74
SYR,21,2.79
SYR,22,2.85
SYR,23,2.89
SYR,24,2.94
SYR,25,2.98
SYR,26,3.02
SYR,27,3.06
SYR,28,3.1
SYR,29,3.15
SYR,30,3.2
SYR,31,3.24
SYR,32,3.29
SYR,33,3.34
SYR,34,3.39
SYR,35,3.44
SYR,36,3.47
SYR,37,3.51
SYR,38,3.54
SYR,39,3.58
SYR,40,3.63
SYR,41,3.67
SYR,42,3.71
SYR,43,3.76
SYR,44,3.81
SYR,45,3.86
SYR,46,3.9
SYR,47,3.94
SYR,48,3.99
SYR,49,4.03
SYR,50,4.08
SYR,51,4.13
SYR,52,4.18
SYR,53,4.22
SYR,54,4.27
SYR,55,4.32
SYR,56,4.37
SYR,57,4.4
SYR,58,4.45
SYR,59,4.51
SYR,60,4.58
SYR,61,4.64
SYR,62,4.69
SYR,63,4.74
SYR,64,4.81
SYR,65,4.88
SYR,66,4.93
SYR,67,4.99
SYR,68,5.07
SYR,69,5.14
SYR,70,5.23
SYR,71,5.29
SYR,72,5.37
SYR,73,5.46
SYR,74,5.56
SYR,75,5.66
SYR,76,5.76
SYR,77,5.85
SYR,78,5.96
SYR,79,6.07
SYR,80,6.15
SYR,81,6.2
SYR,82,6.31
SYR,83,6.46
SYR,84,6.61
SYR,85,6.74
SYR,86,6.83
SYR,87,6.94
SYR,88,7.06
SYR,89,7.29
SYR,90,7.46
SYR,91,7.69
SYR,92,7.98
SYR,93,8.29
SYR,94,8.66
SYR,95,8.98
SYR,96,9.23
SYR,97,9.66
SYR,98,10.23
SYR,99,11.62
SYR,100,13.78
TCA,1,3.07
TCA,2,5.62
TCA,3,7.31
TCA,4,8.7
TCA,5,9.91
TCA,6,11.01
TCA,7,12.03
TCA,8,12.99
TCA,9,13.9
TCA,10,14.77
TCA,11,15.61
TCA,12,16.43
TCA,13,17.22
TCA,14,18
TCA,15,18.76
TCA,16,19.5
TCA,17,20.24
TCA,18,20.97
TCA,19,21.69
TCA,20,22.4
TCA,21,23.11
TCA,22,23.81
TCA,23,24.51
TCA,24,25.21
TCA,25,25.91
TCA,26,26.61
TCA,27,27.31
TCA,28,28.01
TCA,29,28.71
TCA,30,29.41
TCA,31,30.11
TCA,32,30.82
TCA,33,31.54
TCA,34,32.26
TCA,35,32.98
TCA,36,33.71
TCA,37,34.45
TCA,38,35.19
TCA,39,35.94
TCA,40,36.7
TCA,41,37.47
TCA,42,38.25
TCA,43,39.04
TCA,44,39.84
TCA,45,40.65
TCA,46,41.48
TCA,47,42.32
TCA,48,43.18
TCA,49,44.05
TCA,50,44.93
TCA,51,45.84
TCA,52,46.76
TCA,53,47.7
TCA,54,48.66
TCA,55,49.65
TCA,56,50.66
TCA,57,51.69
TCA,58,52.75
TCA,59,53.84
TCA,60,54.96
TCA,61,56.11
TCA,62,57.3
TCA,63,58.53
TCA,64,59.79
TCA,65,61.1
TCA,66,62.45
TCA,67,63.85
TCA,68,65.3
TCA,69,66.81
TCA,70,68.39
TCA,71,70.03
TCA,72,71.74
TCA,73,73.54
TCA,74,75.42
TCA,75,77.4
TCA,76,79.48
TCA,77,81.68
TCA,78,84.01
TCA,79,86.49
TCA,80,89.12
TCA,81,91.94
TCA,82,94.96
TCA,83,98.22
TCA,84,101.75
TCA,85,105.6
TCA,86,109.81
TCA,87,114.45
TCA,88,119.6
TCA,89,125.39
TCA,90,131.94
TCA,91,139.46
TCA,92,148.22
TCA,93,158.63
TCA,94,171.29
TCA,95,187.19
TCA,96,208.06
TCA,97,237.26
TCA,98,282.69
