iso3c,percentile,income
KOR,55,63.83
KOR,56,64.77
KOR,57,65.63
KOR,58,66.76
KOR,59,67.77
KOR,60,68.7
KOR,61,69.65
KOR,62,70.82
KOR,63,72.17
KOR,64,73.39
KOR,65,74.65
KOR,66,75.99
KOR,67,76.91
KOR,68,77.96
KOR,69,79.16
KOR,70,80.42
KOR,71,81.82
KOR,72,83.28
KOR,73,84.56
KOR,74,85.97
KOR,75,87.53
KOR,76,89.12
KOR,77,90.75
KOR,78,92.27
KOR,79,94.03
KOR,80,95.97
KOR,81,97.65
KOR,82,99.57
KOR,83,101.52
KOR,84,103.52
KOR,85,106.06
KOR,86,108.84
KOR,87,111.96
KOR,88,115.16
KOR,89,118.44
KOR,90,121.78
KOR,91,125.87
KOR,92,130.48
KOR,93,135.77
KOR,94,141.72
KOR,95,149.7
KOR,96,158.11
KOR,97,169.2
KOR,98,187.03
KOR,99,218.11
KOR,100,312.01
KWT,1,5.91
KWT,2,9.14
KWT,3,10.98
KWT,4,12.39
KWT,5,13.57
KWT,6,14.61
KWT,7,15.54
KWT,8,16.39
KWT,9,17.18
KWT,10,17.92
KWT,11,18.63
KWT,12,19.3
KWT,13,19.94
KWT,14,20.56
KWT,15,21.17
KWT,16,21.75
KWT,17,22.32
KWT,18,22.87
KWT,19,23.42
KWT,20,23.95
KWT,21,24.47
KWT,22,24.99
KWT,23,25.5
KWT,24,26
KWT,25,26.5
KWT,26,27
KWT,27,27.49
KWT,28,27.97
KWT,29,28.46
KWT,30,28.94
KWT,31,29.42
KWT,32,29.91
KWT,33,30.39
KWT,34,30.87
KWT,35,31.35
KWT,36,31.83
KWT,37,32.31
KWT,38,32.79
KWT,39,33.28
KWT,40,33.77
KWT,41,34.26
KWT,42,34.75
KWT,43,35.25
KWT,44,35.75
KWT,45,36.26
KWT,46,36.77
KWT,47,37.29
KWT,48,37.81
KWT,49,38.34
KWT,50,38.87
KWT,51,39.41
KWT,52,39.96
KWT,53,40.52
KWT,54,41.09
KWT,55,41.67
KWT,56,42.26
KWT,57,42.85
KWT,58,43.46
KWT,59,44.09
KWT,60,44.72
KWT,61,45.37
KWT,62,46.04
KWT,63,46.72
KWT,64,47.42
KWT,65,48.14
KWT,66,48.88
KWT,67,49.64
KWT,68,50.42
KWT,69,51.23
KWT,70,52.07
KWT,71,52.94
KWT,72,53.84
KWT,73,54.77
KWT,74,55.74
KWT,75,56.75
KWT,76,57.81
KWT,77,58.92
KWT,78,60.09
KWT,79,61.31
KWT,80,62.61
KWT,81,63.98
KWT,82,65.43
KWT,83,66.99
KWT,84,68.66
KWT,85,70.45
KWT,86,72.39
KWT,87,74.51
KWT,88,76.83
KWT,89,79.39
KWT,90,82.26
KWT,91,85.49
KWT,92,89.2
KWT,93,93.51
KWT,94,98.64
KWT,95,104.92
KWT,96,112.93
KWT,97,123.72
KWT,98,139.74
KWT,99,168.37
KWT,100,292.38
LAO,1,1.49
LAO,2,1.89
LAO,3,2.06
LAO,4,2.21
LAO,5,2.34
LAO,6,2.42
LAO,7,2.5
LAO,8,2.6
LAO,9,2.69
LAO,10,2.77
LAO,11,2.85
LAO,12,2.93
LAO,13,3
LAO,14,3.09
LAO,15,3.15
LAO,16,3.22
LAO,17,3.29
LAO,18,3.35
LAO,19,3.41
LAO,20,3.47
LAO,21,3.54
LAO,22,3.61
LAO,23,3.67
LAO,24,3.74
LAO,25,3.79
LAO,26,3.85
LAO,27,3.92
LAO,28,3.99
LAO,29,4.07
LAO,30,4.14
LAO,31,4.21
LAO,32,4.28
LAO,33,4.35
LAO,34,4.41
LAO,35,4.49
LAO,36,4.57
LAO,37,4.64
LAO,38,4.74
LAO,39,4.81
LAO,40,4.89
LAO,41,4.97
LAO,42,5.03
LAO,43,5.09
LAO,44,5.16
LAO,45,5.24
LAO,46,5.31
LAO,47,5.39
LAO,48,5.48
LAO,49,5.55
LAO,50,5.63
LAO,51,5.72
LAO,52,5.81
LAO,53,5.9
LAO,54,5.99
LAO,55,6.11
LAO,56,6.22
LAO,57,6.33
LAO,58,6.43
LAO,59,6.55
LAO,60,6.67
LAO,61,6.78
LAO,62,6.9
LAO,63,7.02
LAO,64,7.13
LAO,65,7.27
LAO,66,7.39
LAO,67,7.54
LAO,68,7.68
LAO,69,7.85
LAO,70,8
LAO,71,8.16
LAO,72,8.33
LAO,73,8.49
LAO,74,8.64
LAO,75,8.81
LAO,76,9.01
LAO,77,9.22
LAO,78,9.44
LAO,79,9.7
LAO,80,9.95
LAO,81,10.22
LAO,82,10.53
LAO,83,10.8
LAO,84,11.13
LAO,85,11.46
LAO,86,11.84
LAO,87,12.28
LAO,88,12.77
LAO,89,13.22
LAO,90,13.71
LAO,91,14.38
LAO,92,15.11
LAO,93,15.94
LAO,94,17
LAO,95,18.68
LAO,96,20.49
LAO,97,22.76
LAO,98,26.17
LAO,99,31.44
LAO,100,60.08
LBN,1,1.73
LBN,2,2.17
LBN,3,2.41
LBN,4,2.47
LBN,5,2.69
LBN,6,2.87
LBN,7,2.99
LBN,8,3.13
LBN,9,3.21
LBN,10,3.26
LBN,11,3.41
LBN,12,3.55
LBN,13,3.67
LBN,14,3.77
LBN,15,3.9
LBN,16,4
LBN,17,4.16
LBN,18,4.27
LBN,19,4.3
LBN,20,4.32
LBN,21,4.4
LBN,22,4.51
LBN,23,4.58
LBN,24,4.72
LBN,25,4.81
LBN,26,4.87
LBN,27,4.95
LBN,28,5.07
LBN,29,5.16
LBN,30,5.28
LBN,31,5.35
LBN,32,5.45
LBN,33,5.59
LBN,34,5.77
LBN,35,5.91
LBN,36,6.02
LBN,37,6.13
LBN,38,6.24
LBN,39,6.36
LBN,40,6.49
LBN,41,6.56
LBN,42,6.68
LBN,43,6.81
LBN,44,6.92
LBN,45,7.07
LBN,46,7.19
LBN,47,7.35
LBN,48,7.52
LBN,49,7.72
LBN,50,7.9
LBN,51,8.03
LBN,52,8.23
LBN,53,8.38
LBN,54,8.41
LBN,55,8.58
LBN,56,8.78
LBN,57,8.94
LBN,58,9.1
LBN,59,9.2
LBN,60,9.3
LBN,61,9.47
LBN,62,9.7
LBN,63,9.86
LBN,64,10.05
LBN,65,10.31
LBN,66,10.5
LBN,67,10.68
LBN,68,10.89
LBN,69,11.11
LBN,70,11.41
LBN,71,11.61
LBN,72,11.79
LBN,73,11.99
LBN,74,12.15
LBN,75,12.37
LBN,76,12.71
LBN,77,13.15
LBN,78,13.37
LBN,79,13.71
LBN,80,14
LBN,81,14.32
LBN,82,14.89
LBN,83,15.25
LBN,84,15.78
LBN,85,16.23
LBN,86,16.75
LBN,87,17.21
LBN,88,17.61
LBN,89,18
LBN,90,18.44
LBN,91,19.06
LBN,92,19.63
LBN,93,20.01
LBN,94,20.9
LBN,95,21.4
LBN,96,22.16
LBN,97,23.98
LBN,98,26.06
LBN,99,28.74
LBN,100,41.81
LBR,1,0.89
LBR,2,1.13
LBR,3,1.27
LBR,4,1.38
LBR,5,1.47
LBR,6,1.54
LBR,7,1.63
LBR,8,1.7
LBR,9,1.77
LBR,10,1.83
LBR,11,1.88
LBR,12,1.95
LBR,13,2
LBR,14,2.04
LBR,15,2.1
LBR,16,2.16
LBR,17,2.2
LBR,18,2.25
LBR,19,2.3
LBR,20,2.35
LBR,21,2.4
LBR,22,2.46
LBR,23,2.52
LBR,24,2.56
LBR,25,2.62
LBR,26,2.66
LBR,27,2.7
LBR,28,2.75
LBR,29,2.8
LBR,30,2.84
LBR,31,2.89
LBR,32,2.95
LBR,33,3
LBR,34,3.07
LBR,35,3.11
LBR,36,3.16
LBR,37,3.21
LBR,38,3.27
LBR,39,3.32
LBR,40,3.37
LBR,41,3.44
LBR,42,3.49
LBR,43,3.53
LBR,44,3.59
LBR,45,3.64
LBR,46,3.71
LBR,47,3.79
LBR,48,3.85
LBR,49,3.88
LBR,50,3.93
LBR,51,3.99
LBR,52,4.06
LBR,53,4.14
LBR,54,4.23
LBR,55,4.27
LBR,56,4.33
LBR,57,4.37
LBR,58,4.43
LBR,59,4.49
LBR,60,4.57
LBR,61,4.67
LBR,62,4.74
LBR,63,4.81
LBR,64,4.88
LBR,65,4.95
LBR,66,5.03
LBR,67,5.15
LBR,68,5.24
LBR,69,5.32
LBR,70,5.42
LBR,71,5.53
LBR,72,5.65
LBR,73,5.81
LBR,74,5.89
LBR,75,5.97
LBR,76,6.11
LBR,77,6.28
LBR,78,6.4
LBR,79,6.51
LBR,80,6.68
LBR,81,6.86
LBR,82,7.06
LBR,83,7.26
LBR,84,7.45
LBR,85,7.66
LBR,86,7.85
LBR,87,8.12
LBR,88,8.34
LBR,89,8.6
LBR,90,8.96
LBR,91,9.23
LBR,92,9.64
LBR,93,10.18
LBR,94,10.74
LBR,95,11.3
LBR,96,12.06
LBR,97,13.04
LBR,98,14.11
LBR,99,16.55
LBR,100,27.44
LBY,1,1.66
LBY,2,2.56
LBY,3,3.08
LBY,4,3.47
LBY,5,3.8
LBY,6,4.09
LBY,7,4.35
LBY,8,4.59
LBY,9,4.81
LBY,10,5.02
LBY,11,5.22
LBY,12,5.41
LBY,13,5.59
LBY,14,5.76
LBY,15,5.93
LBY,16,6.09
LBY,17,6.25
LBY,18,6.41
LBY,19,6.56
LBY,20,6.71
LBY,21,6.86
LBY,22,7
LBY,23,7.15
LBY,24,7.29
LBY,25,7.43
LBY,26,7.57
LBY,27,7.7
LBY,28,7.84
LBY,29,7.98
LBY,30,8.11
LBY,31,8.25
LBY,32,8.38
LBY,33,8.51
LBY,34,8.65
LBY,35,8.78
LBY,36,8.92
LBY,37,9.05
LBY,38,9.19
LBY,39,9.33
LBY,40,9.46
LBY,41,9.6
LBY,42,9.74
LBY,43,9.88
LBY,44,10.02
LBY,45,10.16
LBY,46,10.3
LBY,47,10.45
LBY,48,10.6
LBY,49,10.74
LBY,50,10.89
LBY,51,11.05
LBY,52,11.2
LBY,53,11.36
LBY,54,11.52
LBY,55,11.68
LBY,56,11.84
LBY,57,12.01
LBY,58,12.18
LBY,59,12.35
LBY,60,12.53
LBY,61,12.72
LBY,62,12.9
LBY,63,13.09
LBY,64,13.29
LBY,65,13.49
LBY,66,13.7
LBY,67,13.91
LBY,68,14.13
LBY,69,14.36
LBY,70,14.59
LBY,71,14.83
LBY,72,15.09
LBY,73,15.35
LBY,74,15.62
LBY,75,15.9
LBY,76,16.2
LBY,77,16.51
LBY,78,16.84
LBY,79,17.18
LBY,80,17.54
LBY,81,17.93
LBY,82,18.34
LBY,83,18.77
LBY,84,19.24
LBY,85,19.74
LBY,86,20.29
LBY,87,20.88
LBY,88,21.53
LBY,89,22.25
LBY,90,23.05
LBY,91,23.96
LBY,92,25
LBY,93,26.2
LBY,94,27.64
LBY,95,29.4
LBY,96,31.65
LBY,97,34.67
LBY,98,39.16
LBY,99,47.18
LBY,100,81.93
LCA,1,4.9
LCA,2,5.92
LCA,3,6.17
LCA,4,6.73
LCA,5,7.32
LCA,6,8.08
LCA,7,8.71
LCA,8,9.21
LCA,9,10.26
LCA,10,11.18
LCA,11,11.68
LCA,12,12.06
LCA,13,12.44
LCA,14,12.83
LCA,15,13.14
LCA,16,13.28
LCA,17,13.52
LCA,18,13.87
LCA,19,14.27
LCA,20,14.66
LCA,21,14.98
LCA,22,15.39
LCA,23,15.8
LCA,24,16.14
LCA,25,16.75
LCA,26,17.17
LCA,27,17.53
LCA,28,17.78
LCA,29,18.16
LCA,30,18.36
LCA,31,18.57
LCA,32,18.8
LCA,33,19.24
LCA,34,19.64
LCA,35,19.96
LCA,36,20.27
LCA,37,20.53
LCA,38,20.73
LCA,39,21.09
LCA,40,21.53
LCA,41,22.15
LCA,42,22.83
LCA,43,23.21
LCA,44,23.57
LCA,45,23.94
LCA,46,24.3
LCA,47,24.71
LCA,48,25.03
LCA,49,25.42
LCA,50,25.7
LCA,51,26.3
LCA,52,27.04
LCA,53,27.63
LCA,54,27.96
LCA,55,28.4
LCA,56,28.81
LCA,57,29.19
LCA,58,29.66
LCA,59,30.29
LCA,60,31.04
LCA,61,31.59
LCA,62,32.55
LCA,63,33.54
LCA,64,34.11
LCA,65,34.75
LCA,66,35.14
LCA,67,35.51
LCA,68,36.09
LCA,69,37.15
LCA,70,38.16
LCA,71,39.29
LCA,72,40.49
LCA,73,41.52
LCA,74,42.46
LCA,75,43.29
LCA,76,44.27
LCA,77,46.09
LCA,78,47.6
LCA,79,48.51
LCA,80,50.07
LCA,81,52.45
LCA,82,54.27
LCA,83,56.2
LCA,84,58.29
LCA,85,60.33
LCA,86,62.06
LCA,87,64.82
LCA,88,67.42
LCA,89,70.72
LCA,90,74.74
LCA,91,78.59
LCA,92,83.29
LCA,93,89.46
LCA,94,98.89
LCA,95,109.14
LCA,96,117.44
LCA,97,131.36
LCA,98,155.28
LCA,99,184.45
LCA,100,251.29
LIE,1,4.5
LIE,2,6.77
LIE,3,8.03
LIE,4,8.98
LIE,5,9.78
LIE,6,10.47
LIE,7,11.09
LIE,8,11.65
LIE,9,12.17
LIE,10,12.66
LIE,11,13.12
LIE,12,13.56
LIE,13,13.99
LIE,14,14.39
LIE,15,14.78
LIE,16,15.16
LIE,17,15.53
LIE,18,15.89
LIE,19,16.24
LIE,20,16.58
LIE,21,16.92
LIE,22,17.25
LIE,23,17.58
LIE,24,17.9
LIE,25,18.22
LIE,26,18.54
LIE,27,18.85
LIE,28,19.16
LIE,29,19.47
LIE,30,19.78
LIE,31,20.08
LIE,32,20.39
LIE,33,20.69
LIE,34,21
LIE,35,21.3
LIE,36,21.61
LIE,37,21.91
LIE,38,22.22
LIE,39,22.52
LIE,40,22.83
LIE,41,23.14
LIE,42,23.45
LIE,43,23.76
LIE,44,24.07
LIE,45,24.39
LIE,46,24.71
LIE,47,25.03
LIE,48,25.36
LIE,49,25.69
LIE,50,26.02
LIE,51,26.36
LIE,52,26.7
LIE,53,27.05
LIE,54,27.4
LIE,55,27.76
LIE,56,28.13
LIE,57,28.5
LIE,58,28.87
LIE,59,29.26
LIE,60,29.65
LIE,61,30.05
LIE,62,30.46
LIE,63,30.88
LIE,64,31.31
LIE,65,31.75
LIE,66,32.21
LIE,67,32.67
LIE,68,33.15
LIE,69,33.65
LIE,70,34.16
LIE,71,34.69
LIE,72,35.23
LIE,73,35.8
LIE,74,36.39
LIE,75,37.01
LIE,76,37.65
LIE,77,38.32
LIE,78,39.03
LIE,79,39.77
LIE,80,40.55
LIE,81,41.37
LIE,82,42.25
LIE,83,43.18
LIE,84,44.18
LIE,85,45.26
LIE,86,46.42
LIE,87,47.68
LIE,88,49.06
LIE,89,50.58
LIE,90,52.27
LIE,91,54.18
LIE,92,56.37
LIE,93,58.9
LIE,94,61.9
LIE,95,65.56
LIE,96,70.2
LIE,97,76.43
LIE,98,85.59
LIE,99,101.79
LIE,100,169.18
LKA,1,2.12
LKA,2,2.61
LKA,3,2.88
LKA,4,3.07
LKA,5,3.26
LKA,6,3.42
LKA,7,3.54
LKA,8,3.66
LKA,9,3.76
LKA,10,3.87
LKA,11,4
LKA,12,4.11
LKA,13,4.2
LKA,14,4.29
LKA,15,4.38
LKA,16,4.48
LKA,17,4.57
LKA,18,4.66
LKA,19,4.76
LKA,20,4.83
LKA,21,4.92
LKA,22,5.01
LKA,23,5.1
LKA,24,5.2
LKA,25,5.29
LKA,26,5.37
LKA,27,5.45
LKA,28,5.53
LKA,29,5.61
LKA,30,5.69
LKA,31,5.79
LKA,32,5.87
LKA,33,5.96
LKA,34,6.05
LKA,35,6.14
LKA,36,6.25
LKA,37,6.34
LKA,38,6.44
LKA,39,6.53
LKA,40,6.62
LKA,41,6.72
LKA,42,6.82
LKA,43,6.92
LKA,44,7.03
LKA,45,7.14
LKA,46,7.24
LKA,47,7.35
LKA,48,7.46
LKA,49,7.57
LKA,50,7.68
LKA,51,7.79
LKA,52,7.9
LKA,53,8.02
LKA,54,8.14
LKA,55,8.26
LKA,56,8.38
LKA,57,8.49
LKA,58,8.63
LKA,59,8.77
LKA,60,8.89
LKA,61,9.03
LKA,62,9.17
LKA,63,9.33
LKA,64,9.48
LKA,65,9.66
LKA,66,9.82
LKA,67,9.99
LKA,68,10.16
LKA,69,10.33
LKA,70,10.52
LKA,71,10.73
LKA,72,10.93
LKA,73,11.15
LKA,74,11.38
LKA,75,11.61
LKA,76,11.84
LKA,77,12.08
LKA,78,12.37
LKA,79,12.66
LKA,80,13
LKA,81,13.34
LKA,82,13.69
LKA,83,14.05
LKA,84,14.46
LKA,85,14.87
LKA,86,15.36
LKA,87,15.93
LKA,88,16.6
LKA,89,17.27
LKA,90,17.99
LKA,91,18.85
LKA,92,19.88
LKA,93,21.09
LKA,94,22.38
LKA,95,23.91
LKA,96,26.33
LKA,97,29.5
LKA,98,34.43
LKA,99,42.43
LKA,100,80.67
LSO,1,0.4
LSO,2,0.58
LSO,3,0.66
LSO,4,0.73
LSO,5,0.82
LSO,6,0.89
LSO,7,0.93
LSO,8,1.01
LSO,9,1.1
LSO,10,1.15
LSO,11,1.21
LSO,12,1.27
LSO,13,1.31
LSO,14,1.34
LSO,15,1.37
LSO,16,1.42
LSO,17,1.47
LSO,18,1.5
LSO,19,1.54
LSO,20,1.6
LSO,21,1.65
LSO,22,1.71
LSO,23,1.76
LSO,24,1.81
LSO,25,1.86
LSO,26,1.9
LSO,27,1.95
LSO,28,2
LSO,29,2.04
LSO,30,2.08
LSO,31,2.13
LSO,32,2.18
LSO,33,2.23
LSO,34,2.28
LSO,35,2.33
LSO,36,2.4
LSO,37,2.46
LSO,38,2.54
LSO,39,2.6
LSO,40,2.65
LSO,41,2.71
LSO,42,2.78
LSO,43,2.84
LSO,44,2.91
LSO,45,2.98
LSO,46,3.05
LSO,47,3.11
LSO,48,3.2
LSO,49,3.26
LSO,50,3.32
LSO,51,3.4
LSO,52,3.51
LSO,53,3.59
LSO,54,3.68
LSO,55,3.76
LSO,56,3.84
LSO,57,3.91
LSO,58,3.99
LSO,59,4.11
LSO,60,4.25
LSO,61,4.37
LSO,62,4.46
LSO,63,4.54
LSO,64,4.63
LSO,65,4.74
LSO,66,4.84
LSO,67,4.96
LSO,68,5.05
LSO,69,5.16
LSO,70,5.27
LSO,71,5.36
LSO,72,5.49
LSO,73,5.64
LSO,74,5.8
LSO,75,5.96
LSO,76,6.09
LSO,77,6.29
LSO,78,6.46
LSO,79,6.62
LSO,80,6.8
LSO,81,6.99
LSO,82,7.2
LSO,83,7.39
LSO,84,7.64
LSO,85,7.91
LSO,86,8.18
LSO,87,8.4
LSO,88,8.73
LSO,89,9.08
LSO,90,9.51
LSO,91,9.96
LSO,92,10.5
LSO,93,11.05
LSO,94,11.75
LSO,95,12.58
LSO,96,13.71
LSO,97,15.21
LSO,98,17.55
LSO,99,21.55
LSO,100,34.28
LTU,1,0.96
LTU,2,4.7
LTU,3,7.47
LTU,4,9.47
LTU,5,11.39
LTU,6,12.58
LTU,7,13.68
LTU,8,14.92
LTU,9,15.96
LTU,10,17.05
LTU,11,18.19
LTU,12,18.82
LTU,13,19.46
LTU,14,20.05
LTU,15,20.74
LTU,16,21.57
LTU,17,22.37
LTU,18,23.02
LTU,19,23.6
LTU,20,24.16
LTU,21,24.58
LTU,22,25.12
LTU,23,25.55
LTU,24,25.98
LTU,25,26.5
LTU,26,27.06
LTU,27,27.5
LTU,28,27.85
LTU,29,28.32
LTU,30,28.86
LTU,31,29.37
LTU,32,29.84
LTU,33,30.39
LTU,34,30.9
LTU,35,31.38
LTU,36,31.78
LTU,37,32.18
LTU,38,32.75
LTU,39,33.35
LTU,40,33.83
LTU,41,34.49
LTU,42,34.97
LTU,43,35.49
LTU,44,36.04
LTU,45,36.46
LTU,46,36.81
LTU,47,37.36
LTU,48,38.05
LTU,49,38.73
LTU,50,39.28
LTU,51,39.91
LTU,52,40.49
LTU,53,41.13
LTU,54,41.68
LTU,55,42.28
LTU,56,42.86
LTU,57,43.54
LTU,58,44.35
LTU,59,45.16
LTU,60,45.82
LTU,61,46.39
LTU,62,47.08
LTU,63,47.75
LTU,64,48.58
LTU,65,49.26
LTU,66,50
LTU,67,50.8
LTU,68,51.68
LTU,69,52.57
LTU,70,53.61
LTU,71,54.61
LTU,72,55.89
LTU,73,56.97
LTU,74,58.01
LTU,75,58.9
LTU,76,60.17
LTU,77,61.43
LTU,78,62.93
LTU,79,64.82
LTU,80,66.45
LTU,81,68.29
LTU,82,70.13
LTU,83,71.99
LTU,84,73.39
LTU,85,75.29
LTU,86,77.12
LTU,87,79.15
LTU,88,81.2
LTU,89,83.99
LTU,90,86.27
LTU,91,88.86
LTU,92,92.52
LTU,93,96.59
LTU,94,103.15
LTU,95,110.68
LTU,96,119.76
LTU,97,130.54
LTU,98,147.68
LTU,99,174.86
LTU,100,267.43
LUX,1,13.35
LUX,2,23.94
LUX,3,25.84
LUX,4,26.43
LUX,5,29.6
LUX,6,32.36
LUX,7,34.45
LUX,8,34.73
LUX,9,35.32
LUX,10,37.74
LUX,11,39.16
LUX,12,40.4
LUX,13,42.37
LUX,14,43.82
LUX,15,44.84
LUX,16,46.19
LUX,17,47.48
LUX,18,48.7
LUX,19,50.72
LUX,20,52.1
LUX,21,53.27
LUX,22,54.05
LUX,23,55.3
LUX,24,56.25
LUX,25,57.51
LUX,26,58.27
LUX,27,59.42
LUX,28,59.84
LUX,29,61.04
LUX,30,62.17
LUX,31,63.41
LUX,32,64.72
LUX,33,65.94
LUX,34,67.37
LUX,35,68.6
LUX,36,69.6
LUX,37,71.04
LUX,38,72.77
LUX,39,73.75
LUX,40,74.98
LUX,41,76.44
LUX,42,78.04
LUX,43,79.09
LUX,44,80.4
LUX,45,81.64
LUX,46,83.08
LUX,47,84.65
LUX,48,85.56
LUX,49,86.97
LUX,50,88.39
LUX,51,89.89
LUX,52,91.24
LUX,53,92.84
LUX,54,94.32
LUX,55,96.04
LUX,56,97.69
LUX,57,99.23
LUX,58,100.78
LUX,59,102.47
LUX,60,103.87
LUX,61,105.36
LUX,62,106.84
LUX,63,108.11
LUX,64,109.09
LUX,65,111.21
LUX,66,112.97
LUX,67,115.08
LUX,68,117.03
LUX,69,118.75
LUX,70,120.36
LUX,71,122.11
LUX,72,124.1
LUX,73,126.22
LUX,74,128.3
LUX,75,131.27
LUX,76,133.73
LUX,77,135.69
LUX,78,138.05
LUX,79,140.66
LUX,80,144.88
LUX,81,148.03
LUX,82,151.5
LUX,83,155.58
LUX,84,159.66
LUX,85,163.1
LUX,86,167.22
LUX,87,171.31
LUX,88,175.38
LUX,89,180.91
LUX,90,187.72
LUX,91,193.84
LUX,92,201.43
LUX,93,207.66
LUX,94,214.41
LUX,95,226.02
LUX,96,237.85
LUX,97,249.31
LUX,98,271.16
LUX,99,327.9
LUX,100,513.92
LVA,1,2.77
LVA,2,6.21
LVA,3,8.17
LVA,4,9.36
LVA,5,10.82
LVA,6,11.89
LVA,7,12.95
LVA,8,14
LVA,9,14.81
LVA,10,15.57
LVA,11,16.11
LVA,12,16.6
LVA,13,17.09
LVA,14,17.83
LVA,15,18.64
LVA,16,19.19
LVA,17,19.79
LVA,18,20.21
LVA,19,20.75
LVA,20,21.21
LVA,21,21.61
LVA,22,22
LVA,23,22.39
LVA,24,22.92
LVA,25,23.36
LVA,26,23.69
LVA,27,24.08
LVA,28,24.48
LVA,29,24.85
LVA,30,25.23
LVA,31,25.64
LVA,32,26.06
LVA,33,26.46
LVA,34,26.86
LVA,35,27.36
LVA,36,27.87
LVA,37,28.21
LVA,38,28.61
LVA,39,28.98
LVA,40,29.28
LVA,41,29.59
LVA,42,29.94
LVA,43,30.38
LVA,44,30.79
LVA,45,31.19
LVA,46,31.69
LVA,47,32.18
LVA,48,32.79
LVA,49,33.24
LVA,50,33.68
LVA,51,34.04
LVA,52,34.55
LVA,53,35.07
LVA,54,35.63
LVA,55,36.16
LVA,56,36.62
LVA,57,37.19
LVA,58,37.78
LVA,59,38.36
LVA,60,38.85
LVA,61,39.37
LVA,62,40.01
LVA,63,40.67
LVA,64,41.26
LVA,65,41.91
LVA,66,42.57
LVA,67,43.1
LVA,68,43.68
LVA,69,44.34
LVA,70,45.16
LVA,71,45.93
LVA,72,46.76
LVA,73,47.7
LVA,74,48.57
LVA,75,49.43
LVA,76,50.44
LVA,77,51.36
LVA,78,52.42
LVA,79,53.33
LVA,80,54.13
LVA,81,54.95
LVA,82,56.59
LVA,83,57.95
LVA,84,59.81
LVA,85,61.3
LVA,86,62.66
LVA,87,64.78
LVA,88,67.08
LVA,89,69.26
LVA,90,71.75
LVA,91,73.48
LVA,92,75.91
LVA,93,79.34
LVA,94,83.59
LVA,95,88.96
LVA,96,95.58
LVA,97,102.86
LVA,98,113.63
LVA,99,132.8
LVA,100,224.79
MAC,1,16.97
MAC,2,26.27
MAC,3,31.55
MAC,4,35.61
MAC,5,39
MAC,6,41.97
MAC,7,44.64
MAC,8,47.08
MAC,9,49.36
MAC,10,51.49
MAC,11,53.52
MAC,12,55.45
MAC,13,57.3
MAC,14,59.08
MAC,15,60.81
MAC,16,62.49
MAC,17,64.12
MAC,18,65.71
MAC,19,67.27
MAC,20,68.81
MAC,21,70.31
MAC,22,71.8
MAC,23,73.26
MAC,24,74.71
MAC,25,76.14
MAC,26,77.56
MAC,27,78.97
MAC,28,80.37
MAC,29,81.77
MAC,30,83.15
MAC,31,84.54
MAC,32,85.92
MAC,33,87.3
MAC,34,88.68
MAC,35,90.06
MAC,36,91.44
MAC,37,92.83
MAC,38,94.22
MAC,39,95.61
MAC,40,97.01
MAC,41,98.43
MAC,42,99.85
MAC,43,101.28
MAC,44,102.72
MAC,45,104.17
MAC,46,105.64
MAC,47,107.12
MAC,48,108.63
MAC,49,110.14
MAC,50,111.68
MAC,51,113.24
MAC,52,114.82
MAC,53,116.43
MAC,54,118.06
MAC,55,119.72
MAC,56,121.4
MAC,57,123.12
MAC,58,124.88
MAC,59,126.67
MAC,60,128.49
MAC,61,130.36
MAC,62,132.27
MAC,63,134.23
MAC,64,136.24
MAC,65,138.31
MAC,66,140.43
MAC,67,142.62
MAC,68,144.87
MAC,69,147.2
MAC,70,149.6
MAC,71,152.09
MAC,72,154.67
MAC,73,157.35
MAC,74,160.14
MAC,75,163.06
MAC,76,166.1
MAC,77,169.28
MAC,78,172.63
MAC,79,176.15
MAC,80,179.87
MAC,81,183.81
MAC,82,188
MAC,83,192.46
MAC,84,197.25
MAC,85,202.41
MAC,86,207.99
MAC,87,214.06
MAC,88,220.73
MAC,89,228.1
MAC,90,236.33
MAC,91,245.63
MAC,92,256.26
MAC,93,268.65
MAC,94,283.4
MAC,95,301.45
MAC,96,324.44
MAC,97,355.47
MAC,98,401.48
MAC,99,483.75
MAC,100,840.02
MAF,1,2.93
MAF,2,5.37
MAF,3,6.98
MAF,4,8.3
MAF,5,9.46
MAF,6,10.51
MAF,7,11.48
MAF,8,12.39
MAF,9,13.26
MAF,10,14.09
MAF,11,14.9
MAF,12,15.68
MAF,13,16.43
MAF,14,17.17
MAF,15,17.9
MAF,16,18.61
MAF,17,19.31
MAF,18,20.01
MAF,19,20.69
MAF,20,21.38
MAF,21,22.05
MAF,22,22.72
MAF,23,23.39
MAF,24,24.06
MAF,25,24.73
MAF,26,25.39
MAF,27,26.06
MAF,28,26.72
MAF,29,27.39
MAF,30,28.06
MAF,31,28.74
MAF,32,29.41
MAF,33,30.09
MAF,34,30.78
MAF,35,31.47
MAF,36,32.17
MAF,37,32.87
MAF,38,33.58
MAF,39,34.3
MAF,40,35.02
MAF,41,35.75
MAF,42,36.5
MAF,43,37.25
MAF,44,38.02
MAF,45,38.79
MAF,46,39.58
MAF,47,40.38
MAF,48,41.2
MAF,49,42.03
MAF,50,42.87
MAF,51,43.74
MAF,52,44.62
MAF,53,45.52
MAF,54,46.43
MAF,55,47.37
MAF,56,48.34
MAF,57,49.32
