hex_id,pop,light
86580aaafffffff,3998,30
86580aab7ffffff,7940,30
86580aac7ffffff,4299,30
86580aacfffffff,15755,52
86580aad7ffffff,3670,31
86580aadfffffff,6374,31
86580aae7ffffff,3068,31
86580aaefffffff,2269,31
86580aaf7ffffff,3391,30
86580ab07ffffff,5793,31
86580ab0fffffff,9497,36
86580ab17ffffff,5520,30
86580ab1fffffff,6649,33
86580ab27ffffff,10532,31
86580ab2fffffff,12846,50
86580ab37ffffff,10249,31
86580ab47ffffff,4007,36
86580ab4fffffff,3231,33
86580ab57ffffff,2307,33
86580ab5fffffff,2692,30
86580ab67ffffff,2476,31
86580ab6fffffff,2130,32
86580ab77ffffff,22479,211
86580ab87ffffff,8392,30
86580ab8fffffff,12585,29
86580ab97ffffff,11578,29
86580ab9fffffff,11483,31
86580aba7ffffff,6094,30
86580abafffffff,8433,32
86580abb7ffffff,9925,31
86580ac07ffffff,16735,30
86580ac0fffffff,25582,31
86580ac17ffffff,6300,34
86580ac1fffffff,14596,32
86580ac27ffffff,13437,31
86580ac2fffffff,10184,31
86580ac37ffffff,20230,32
86580ac47ffffff,34940,43
86580ac4fffffff,33210,88
86580ac57ffffff,38458,32
86580ac5fffffff,52553,125
86580ac67ffffff,32643,34
86580ac6fffffff,17104,44
86580ac77ffffff,15398,32
86580ac87ffffff,5642,32
86580ac8fffffff,3286,36
86580ac97ffffff,8659,35
86580ac9fffffff,12179,42
86580aca7ffffff,6935,31
86580acafffffff,5158,34
86580acb7ffffff,5086,34
86580acc7ffffff,12309,34
86580accfffffff,25764,43
86580acd7ffffff,26264,42
86580acdfffffff,19320,38
86580ace7ffffff,23315,32
86580acefffffff,23500,33
86580acf7ffffff,3986,33
86580ad07ffffff,9531,32
86580ad0fffffff,16959,32
86580ad17ffffff,6493,29
86580ad1fffffff,9239,28
86580ad27ffffff,29403,35
86580ad2fffffff,23720,67
86580ad37ffffff,8338,31
86580ad47ffffff,10252,105
86580ad4fffffff,33454,58
86580ad57ffffff,13664,38
86580ad5fffffff,13472,34
86580ad67ffffff,47217,252
86580ad6fffffff,59205,274
86580ad77ffffff,12523,37
86580ad87ffffff,7022,30
86580ad8fffffff,12862,49
86580ad97ffffff,9175,32
86580ad9fffffff,11001,36
86580ada7ffffff,5915,28
86580adafffffff,8290,30
86580adb7ffffff,5975,28
86580b007ffffff,23682,62
86580b00fffffff,28281,87
86580b017ffffff,5673,110
86580b01fffffff,17679,38
86580b027ffffff,7324,37
86580b02fffffff,11129,37
86580b037ffffff,6329,35
86580b047ffffff,11664,35
86580b04fffffff,10636,32
86580b057ffffff,33425,88
86580b05fffffff,15646,32
86580b067ffffff,19876,44
86580b06fffffff,27982,37
86580b077ffffff,19510,41
86580b087ffffff,8569,32
86580b08fffffff,11805,34
86580b097ffffff,17675,41
86580b09fffffff,10108,40
86580b0a7ffffff,4781,31
86580b0afffffff,5526,31
86580b0b7ffffff,8840,53
86580b0c7ffffff,49036,109
86580b0cfffffff,14750,34
86580b0d7ffffff,10413,31
86580b0dfffffff,8604,32
86580b0e7ffffff,22735,34
86580b0efffffff,19813,35
86580b0f7ffffff,21009,47
86580b107ffffff,12720,98
86580b10fffffff,6028,38
86580b117ffffff,8089,40
86580b11fffffff,6997,35
86580b127ffffff,6389,33
86580b12fffffff,3984,32
86580b137ffffff,4668,32
86580b147ffffff,5612,37
86580b14fffffff,8951,38
86580b157ffffff,5770,34
86580b15fffffff,7794,36
86580b167ffffff,43708,178
86580b16fffffff,7656,39
86580b177ffffff,6963,34
86580b187ffffff,7375,38
86580b18fffffff,6384,37
86580b197ffffff,10084,37
86580b19fffffff,4810,30
86580b1a7ffffff,6854,34
86580b1afffffff,6105,36
86580b1b7ffffff,11021,55
86580b207ffffff,3351,30
86580b20fffffff,12622,29
86580b217ffffff,5085,29
86580b21fffffff,9395,30
86580b227ffffff,4327,30
86580b22fffffff,10481,29
86580b237ffffff,5314,29
86580b247ffffff,10134,30
86580b24fffffff,12219,31
86580b257ffffff,9301,31
86580b25fffffff,5102,30
86580b267ffffff,23515,41
86580b26fffffff,6345,33
86580b277ffffff,16347,30
86580b287ffffff,6791,31
86580b28fffffff,11411,29
86580b297ffffff,22211,32
86580b29fffffff,10722,29
86580b2a7ffffff,5397,31
86580b2afffffff,6151,29
86580b2b7ffffff,19648,31
86580b2c7ffffff,5359,30
86580b2cfffffff,2915,30
86580b2d7ffffff,7439,30
86580b2dfffffff,4258,31
86580b2e7ffffff,12295,28
86580b2efffffff,4045,31
86580b2f7ffffff,32114,30
86580b307ffffff,5424,29
86580b30fffffff,6239,30
86580b317ffffff,9841,31
86580b31fffffff,6595,31
86580b327ffffff,11304,39
86580b32fffffff,5867,30
86580b337ffffff,10293,30
86580b347ffffff,5451,30
86580b34fffffff,6609,29
86580b357ffffff,6435,30
86580b35fffffff,19553,47
86580b367ffffff,5650,30
86580b36fffffff,4939,30
86580b377ffffff,6975,35
86580b387ffffff,7888,30
86580b38fffffff,4475,30
86580b397ffffff,8453,32
86580b39fffffff,7136,29
86580b3a7ffffff,17269,34
86580b3afffffff,7249,30
86580b3b7ffffff,15662,32
86580b407ffffff,10574,32
86580b40fffffff,44663,153
86580b417ffffff,11280,36
86580b41fffffff,7193,30
86580b427ffffff,20369,48
86580b42fffffff,12783,34
86580b437ffffff,9001,35
86580b447ffffff,7147,30
86580b44fffffff,4676,31
86580b457ffffff,18019,70
86580b45fffffff,5695,34
86580b467ffffff,11206,34
86580b46fffffff,8591,32
86580b477ffffff,19810,41
86580b487ffffff,3911,30
86580b48fffffff,3136,30
86580b497ffffff,3350,32
86580b49fffffff,3176,30
86580b4a7ffffff,7257,32
86580b4afffffff,5400,30
86580b4b7ffffff,5721,31
86580b4c7ffffff,6978,30
86580b4cfffffff,3701,31
86580b4d7ffffff,2964,29
86580b4dfffffff,5503,31
86580b4e7ffffff,11229,32
86580b4efffffff,6023,29
86580b4f7ffffff,4107,32
86580b507ffffff,13035,31
86580b50fffffff,7958,30
86580b517ffffff,8773,32
86580b51fffffff,7240,29
86580b527ffffff,9900,35
86580b52fffffff,8371,34
86580b537ffffff,10956,32
86580b547ffffff,16358,30
86580b54fffffff,9757,30
86580b557ffffff,14436,31
86580b55fffffff,12275,56
86580b567ffffff,11813,29
86580b56fffffff,8546,32
86580b577ffffff,9185,30
86580b587ffffff,8080,32
86580b58fffffff,20634,50
86580b597ffffff,10375,31
86580b59fffffff,19199,40
86580b5a7ffffff,16004,43
86580b5afffffff,11327,31
86580b5b7ffffff,9794,35
86580b607ffffff,8314,28
86580b60fffffff,11019,31
86580b617ffffff,5276,28
86580b61fffffff,11101,31
86580b627ffffff,5997,31
86580b62fffffff,6348,30
86580b637ffffff,3601,29
86580b647ffffff,6344,32
86580b64fffffff,7080,30
86580b657ffffff,6133,31
86580b65fffffff,6834,30
86580b667ffffff,13305,29
86580b66fffffff,11860,29
86580b677ffffff,11980,32
86580b687ffffff,7839,32
86580b68fffffff,10075,34
86580b697ffffff,3007,29
86580b69fffffff,4133,30
86580b6a7ffffff,5829,30
86580b6afffffff,12362,29
86580b6b7ffffff,8108,28
86580b6c7ffffff,10970,33
86580b6cfffffff,4711,31
86580b6d7ffffff,10560,33
86580b6dfffffff,4732,30
86580b6e7ffffff,8937,35
86580b6efffffff,6863,31
86580b6f7ffffff,24510,60
86580b707ffffff,5875,30
86580b70fffffff,6955,32
86580b717ffffff,5031,33
86580b71fffffff,4047,30
86580b727ffffff,5782,32
86580b72fffffff,6477,30
86580b737ffffff,3499,30
86580b747ffffff,6754,31
86580b74fffffff,20130,30
86580b757ffffff,6172,29
86580b75fffffff,9758,31
86580b767ffffff,6022,32
86580b76fffffff,7605,30
86580b777ffffff,5145,31
86580b787ffffff,3130,32
86580b78fffffff,3056,28
86580b797ffffff,2358,29
86580b79fffffff,2117,30
86580b7a7ffffff,4794,30
86580b7afffffff,5071,31
86580b7b7ffffff,3569,29
86580b807ffffff,2068,30
86580b80fffffff,3541,31
86580b817ffffff,3509,31
86580b81fffffff,1671,31
86580b827ffffff,3142,31
86580b82fffffff,3957,30
86580b837ffffff,3561,31
86580b847ffffff,3737,30
86580b84fffffff,3738,30
86580b857ffffff,4085,30
86580b85fffffff,3368,30
86580b867ffffff,3864,30
86580b86fffffff,3147,31
86580b877ffffff,3406,31
86580b887ffffff,11723,32
86580b88fffffff,9976,34
86580b897ffffff,4743,33
86580b89fffffff,7113,31
86580b8a7ffffff,4825,31
86580b8afffffff,6109,31
86580b8b7ffffff,5892,33
86580b8c7ffffff,4775,32
86580b8cfffffff,11662,39
86580b8d7ffffff,4933,34
86580b8dfffffff,12981,36
86580b8e7ffffff,4127,34
86580b8efffffff,5905,31
86580b8f7ffffff,4704,35
86580b947ffffff,3677,34
86580b94fffffff,4106,31
86580b957ffffff,3867,30
86580b95fffffff,3690,31
86580b96fffffff,3729,29
86580b987ffffff,5065,31
86580b98fffffff,5404,32
86580b997ffffff,4509,33
86580b99fffffff,5389,30
86580b9a7ffffff,3639,33
86580b9afffffff,4915,34
86580b9b7ffffff,7232,37
86580ba07ffffff,3201,31
86580ba0fffffff,12472,37
86580ba17ffffff,4274,32
86580ba1fffffff,7230,42
86580ba27ffffff,3868,33
86580ba2fffffff,6857,33
86580ba37ffffff,4033,49
86580ba47ffffff,12883,29
86580ba4fffffff,4300,27
86580ba57ffffff,9369,32
86580ba5fffffff,5584,29
86580ba67ffffff,26925,81
86580ba6fffffff,12775,32
86580ba77ffffff,16307,34
86580ba87ffffff,17394,80
86580ba8fffffff,13134,40
86580ba97ffffff,153954,614
86580ba9fffffff,41119,149
86580baa7ffffff,5960,34
86580baafffffff,21682,34
86580bab7ffffff,8160,37
86580bac7ffffff,9383,43
86580bacfffffff,5901,29
86580bad7ffffff,10123,36
86580badfffffff,4105,30
86580bae7ffffff,8673,69
86580baefffffff,7389,36
86580baf7ffffff,16903,73
86580bb07ffffff,3497,38
86580bb0fffffff,3707,31
86580bb17ffffff,2947,29
86580bb1fffffff,4501,33
86580bb27ffffff,3527,31
86580bb2fffffff,4339,30
86580bb37ffffff,2745,31
86580bb47ffffff,7548,32
86580bb4fffffff,12566,48
86580bb57ffffff,4461,32
86580bb5fffffff,16977,42
86580bb67ffffff,6020,31
86580bb6fffffff,19543,145
86580bb77ffffff,4832,32
86580bb87ffffff,6363,32
86580bb8fffffff,3458,30
86580bb97ffffff,7083,39
86580bb9fffffff,4635,38
86580bba7ffffff,5027,32
86580bbafffffff,5147,30
86580bbb7ffffff,6381,36
86580bc07ffffff,8767,35
86580bc0fffffff,6126,58
86580bc17ffffff,8883,39
86580bc1fffffff,4509,41
86580bc27ffffff,7354,31
86580bc2fffffff,4842,32
86580bc37ffffff,4743,30
86580bc47ffffff,5143,32
86580bc4fffffff,7456,33
86580bc57ffffff,4841,43
86580bc5fffffff,7182,37
86580bc67ffffff,3567,31
86580bc6fffffff,3340,32
86580bc77ffffff,3513,31
86580bc87ffffff,3828,31
86580bc8fffffff,7146,31
86580bc97ffffff,4746,30
86580bc9fffffff,10450,32
86580bca7ffffff,4633,32
86580bcafffffff,4621,31
86580bcb7ffffff,4266,29
86580bcc7ffffff,7451,35
86580bccfffffff,18346,64
86580bcd7ffffff,9819,36
86580bcdfffffff,8585,32
86580bce7ffffff,4720,41
86580bcefffffff,18088,122
86580bcf7ffffff,6331,33
86580bd07ffffff,17796,38
86580bd0fffffff,46258,164
86580bd17ffffff,8371,34
86580bd1fffffff,6109,32
86580bd27ffffff,7451,34
86580bd2fffffff,66411,208
86580bd37ffffff,5414,35
86580bd47ffffff,8563,40
86580bd4fffffff,7162,34
86580bd57ffffff,6090,34
86580bd5fffffff,4751,31
86580bd67ffffff,5323,32
86580bd6fffffff,5637,32
86580bd77ffffff,13233,55
86580bd87ffffff,6113,32
86580bd8fffffff,7639,31
86580bd97ffffff,5237,38
86580bd9fffffff,3694,32
86580bda7ffffff,14130,32
86580bdafffffff,4766,32
86580bdb7ffffff,5353,32
86580e007ffffff,4647,32
86580e00fffffff,6612,35
86580e017ffffff,3102,32
86580e01fffffff,4998,32
86580e037ffffff,2473,29
86580e057ffffff,18709,35
86580e087ffffff,5530,33
86580e08fffffff,5491,32
86580e097ffffff,10676,31
86580e09fffffff,5780,32
86580e0a7ffffff,3542,32
86580e0afffffff,3564,32
86580e0b7ffffff,9129,32
86580e0c7ffffff,12944,45
86580e0cfffffff,9463,45
86580e0d7ffffff,10214,32
86580e0dfffffff,15405,34
86580e0e7ffffff,9485,33
86580e0efffffff,38629,113
86580e0f7ffffff,6853,32
86580e187ffffff,4664,30
86580e18fffffff,4897,33
86580e197ffffff,4057,30
86580e19fffffff,5834,32
86580e1a7ffffff,5101,31
86580e1afffffff,5614,33
86580e1b7ffffff,5332,32
86580e287ffffff,9397,45
86580e28fffffff,13514,39
86580e297ffffff,30296,43
86580e29fffffff,16312,36
86580e2a7ffffff,13885,43
86580e2afffffff,43395,140
86580e2b7ffffff,45022,97
86580e2c7ffffff,5876,43
86580e2d7ffffff,6615,32
86580e2dfffffff,8036,39
86580e2f7ffffff,12322,44
86580e397ffffff,22502,99
86580e39fffffff,22380,54
86580e3b7ffffff,28023,63
86580e407ffffff,12398,46
86580e40fffffff,9057,38
86580e417ffffff,23627,77
86580e41fffffff,8211,43
86580e427ffffff,16476,48
86580e42fffffff,26603,80
86580e437ffffff,32217,110
86580e447ffffff,58798,114
86580e44fffffff,16642,50
86580e457ffffff,17697,38
86580e45fffffff,8878,38
86580e467ffffff,10432,33
86580e46fffffff,9290,31
86580e477ffffff,21293,40
86580e487ffffff,11697,48
86580e48fffffff,17510,47
86580e497ffffff,21586,34
86580e49fffffff,8127,32
86580e4a7ffffff,25584,49
86580e4afffffff,11685,38
86580e4b7ffffff,27128,60
86580e4c7ffffff,26663,69
86580e4cfffffff,11203,34
86580e4d7ffffff,16754,34
86580e4dfffffff,38610,41
86580e4e7ffffff,14328,39
86580e4efffffff,9711,35
86580e4f7ffffff,13340,49
86580e507ffffff,16105,42
86580e50fffffff,14787,45
86580e517ffffff,16789,56
86580e51fffffff,34221,64
86580e527ffffff,10808,33
86580e52fffffff,12854,33
86580e537ffffff,6491,35
86580e547ffffff,4889,31
86580e54fffffff,7052,30
86580e557ffffff,5280,35
86580e55fffffff,8793,32
86580e567ffffff,3921,33
86580e56fffffff,5421,32
86580e577ffffff,6298,32
86580e587ffffff,120818,1643
86580e58fffffff,24656,139
86580e597ffffff,82293,692
86580e59fffffff,30730,217
86580e5a7ffffff,61988,689
86580e5afffffff,38331,202
86580e5b7ffffff,223033,2035
86580e607ffffff,7868,30
86580e60fffffff,9119,31
86580e617ffffff,15378,36
86580e61fffffff,4909,31
86580e627ffffff,16793,34
86580e62fffffff,25500,32
86580e637ffffff,16008,31
86580e647ffffff,24646,33
86580e64fffffff,15852,32
86580e657ffffff,10243,31
86580e65fffffff,29378,52
86580e667ffffff,38322,36
86580e66fffffff,18680,42
86580e677ffffff,23804,32
86580e687ffffff,6314,33
86580e68fffffff,9514,39
86580e697ffffff,7969,33
86580e69fffffff,14361,35
86580e6a7ffffff,16239,40
86580e6afffffff,6496,35
86580e6b7ffffff,19993,53
86580e6c7ffffff,5598,30
86580e6cfffffff,6548,35
86580e6d7ffffff,21760,55
86580e6dfffffff,12337,42
86580e6e7ffffff,9266,30
86580e6efffffff,26757,106
86580e6f7ffffff,5701,31
86580e707ffffff,19850,38
86580e70fffffff,27813,36
86580e717ffffff,28771,54
86580e71fffffff,17656,39
86580e727ffffff,9290,32
86580e72fffffff,30624,30
86580e737ffffff,12222,32
86580e747ffffff,36574,59
86580e74fffffff,61096,105
86580e757ffffff,45388,48
86580e75fffffff,35615,38
86580e767ffffff,26632,46
86580e76fffffff,142258,1083
86580e777ffffff,20157,33
86580e787ffffff,10715,35
86580e78fffffff,38254,38
86580e797ffffff,9681,33
86580e79fffffff,22490,39
86580e7a7ffffff,4834,32
86580e7afffffff,16395,36
86580e7b7ffffff,7493,33
86580ec5fffffff,4988,30
86580ec8fffffff,5305,30
86580ec97ffffff,2563,33
86580ec9fffffff,5594,34
86580ecc7ffffff,6456,31
86580eccfffffff,4731,31
86580ecd7ffffff,11539,36
86580ecdfffffff,5997,32
86580ece7ffffff,25019,66
86580ecefffffff,13168,55
86580ecf7ffffff,8540,33
865810007ffffff,17798,120
86581000fffffff,9539,35
865810017ffffff,59966,91
86581001fffffff,16745,31
865810027ffffff,7142,34
86581002fffffff,16955,83
865810037ffffff,37303,139
865810047ffffff,8519,30
86581004fffffff,18157,30
865810057ffffff,5268,30
86581005fffffff,3739,29
865810067ffffff,5072,37
86581006fffffff,3662,28
865810077ffffff,3951,34
865810087ffffff,16077,38
86581008fffffff,12254,34
865810097ffffff,6257,32
86581009fffffff,10651,38
8658100a7ffffff,8845,30
8658100afffffff,15388,37
8658100b7ffffff,5523,79
8658100c7ffffff,14260,31
8658100cfffffff,9144,27
8658100d7ffffff,8611,29
8658100dfffffff,5228,30
8658100e7ffffff,13848,39
8658100efffffff,15212,29
8658100f7ffffff,11220,50
865810107ffffff,5100,31
86581010fffffff,4203,30
865810117ffffff,9392,43
86581011fffffff,5962,32
865810127ffffff,15890,71
86581012fffffff,14708,38
865810137ffffff,5301,40
865810147ffffff,6269,30
86581014fffffff,5112,32
865810157ffffff,4944,33
86581015fffffff,9149,69
865810167ffffff,4962,31
86581016fffffff,6169,30
865810177ffffff,8507,33
865810187ffffff,12746,32
86581018fffffff,21576,29
865810197ffffff,3767,29
86581019fffffff,5892,31
8658101a7ffffff,11422,31
8658101afffffff,12752,32
8658101b7ffffff,9842,29
865810207ffffff,5171,28
86581020fffffff,5106,30
865810217ffffff,2039,29
86581021fffffff,1788,27
865810227ffffff,17622,30
86581022fffffff,6181,28
865810237ffffff,18921,34
865810247ffffff,10169,28
86581024fffffff,16841,27
865810257ffffff,5569,28
86581025fffffff,9327,30
865810267ffffff,4500,30
86581026fffffff,8322,34
865810277ffffff,15922,27
865810287ffffff,858,112
86581028fffffff,587,51
865810297ffffff,649,153
86581029fffffff,532,90
8658102a7ffffff,2265,57
8658102afffffff,1037,35
8658102b7ffffff,2272,59
8658102c7ffffff,748,31
8658102cfffffff,740,30
8658102d7ffffff,656,30
8658102dfffffff,767,30
8658102e7ffffff,2422,28
8658102efffffff,1654,28
8658102f7ffffff,791,27
865810307ffffff,4825,31
86581030fffffff,3433,39
865810317ffffff,5859,28
86581031fffffff,14227,34
865810327ffffff,6408,31
86581032fffffff,3417,28
865810337ffffff,5170,28
865810347ffffff,1638,33
86581034fffffff,1527,59
865810357ffffff,2723,30
86581035fffffff,2480,29
865810367ffffff,2559,29
86581036fffffff,975,27
865810377ffffff,2850,30
865810387ffffff,3233,28
86581038fffffff,4948,29
865810397ffffff,2143,29
86581039fffffff,1766,29
8658103a7ffffff,13216,29
8658103afffffff,13195,27
8658103b7ffffff,5252,28
865810407ffffff,9996,28
86581040fffffff,9589,27
865810417ffffff,9213,27
86581041fffffff,21440,30
865810427ffffff,6272,29
86581042fffffff,4459,29
865810437ffffff,15429,36
865810447ffffff,4086,37
86581044fffffff,3151,31
865810457ffffff,2709,28
86581045fffffff,4689,28
865810467ffffff,16697,45
86581046fffffff,7722,30
865810477ffffff,6326,30
865810487ffffff,2958,27
86581048fffffff,5643,30
865810497ffffff,1754,28
86581049fffffff,3669,28
8658104a7ffffff,4241,27
8658104afffffff,4084,28
8658104b7ffffff,3861,31
8658104c7ffffff,1740,27
8658104cfffffff,1532,38
8658104d7ffffff,5470,28
8658104dfffffff,1385,26
8658104e7ffffff,3935,28
8658104efffffff,1927,28
8658104f7ffffff,8838,29
865810507ffffff,13131,33
86581050fffffff,10549,29
865810517ffffff,18438,29
86581051fffffff,9427,26
865810527ffffff,9588,33
86581052fffffff,13996,29
865810537ffffff,27775,35
865810547ffffff,4654,29
86581054fffffff,4435,39
865810557ffffff,4817,29
86581055fffffff,6488,28
865810567ffffff,5453,54
86581056fffffff,3677,40
865810577ffffff,8466,28
865810587ffffff,5544,27
86581058fffffff,4782,27
865810597ffffff,1099,27
86581059fffffff,3025,27
8658105a7ffffff,5189,26
8658105afffffff,7298,28
8658105b7ffffff,2282,27
865810607ffffff,2053,123
86581060fffffff,1357,42
865810617ffffff,2988,51
86581061fffffff,2499,57
865810627ffffff,3199,147
86581062fffffff,1734,94
865810637ffffff,2349,132
865810647ffffff,503,74
86581064fffffff,599,35
865810657ffffff,653,115
86581065fffffff,867,89
865810667ffffff,496,363
86581066fffffff,485,201
865810677ffffff,488,145
865810687ffffff,19370,40
86581068fffffff,3617,32
865810697ffffff,10486,29
86581069fffffff,14328,33
8658106a7ffffff,4913,39
8658106afffffff,2907,47
8658106b7ffffff,9684,32
8658106c7ffffff,1114,60
8658106cfffffff,2304,34
8658106d7ffffff,2273,40
8658106dfffffff,3296,33
8658106e7ffffff,776,38
8658106efffffff,1436,85
8658106f7ffffff,1827,135
865810707ffffff,4201,34
86581070fffffff,3614,83
865810717ffffff,8360,37
86581071fffffff,8951,49
865810727ffffff,5931,71
86581072fffffff,6773,30
865810737ffffff,10194,34
865810747ffffff,2634,99
86581074fffffff,899,57
865810757ffffff,2719,154
86581075fffffff,1092,257
865810767ffffff,4415,29
86581076fffffff,2230,31
865810777ffffff,5312,32
865810787ffffff,3030,90
86581078fffffff,2977,75
865810797ffffff,2200,33
86581079fffffff,4563,50
8658107a7ffffff,6186,43
8658107afffffff,3848,58
8658107b7ffffff,1644,36
865810807ffffff,7054,31
86581080fffffff,13591,31
865810817ffffff,7154,32
86581081fffffff,5935,29
865810827ffffff,2626,27
86581082fffffff,15665,42
865810837ffffff,2591,28
865810847ffffff,10727,39
86581084fffffff,3916,30
865810857ffffff,18081,38
86581085fffffff,8350,36
865810867ffffff,8912,30
86581086fffffff,17270,46
865810877ffffff,11083,33
865810887ffffff,34283,282
86581088fffffff,16952,169
865810897ffffff,78391,921
86581089fffffff,16141,252
8658108a7ffffff,7066,138
8658108afffffff,10704,36
8658108b7ffffff,12490,42
8658108c7ffffff,4673,66
8658108cfffffff,2486,34
8658108d7ffffff,6308,48
8658108dfffffff,7298,34
8658108e7ffffff,9985,33
8658108efffffff,6855,39
8658108f7ffffff,30606,156
865810907ffffff,2066,29
86581090fffffff,2147,30
865810917ffffff,1670,28
86581091fffffff,1767,29
865810927ffffff,1076,29
86581092fffffff,2652,32
865810937ffffff,1758,28
865810947ffffff,2907,30
86581094fffffff,5623,33
865810957ffffff,3134,29
86581095fffffff,6656,30
865810967ffffff,1201,27
86581096fffffff,3016,40
865810977ffffff,2581,33
865810987ffffff,1541,32
86581098fffffff,3322,31
865810997ffffff,1603,29
86581099fffffff,4663,30
8658109a7ffffff,1220,28
8658109afffffff,1522,27
8658109b7ffffff,1806,29
865810a07ffffff,9157,40
865810a0fffffff,12544,33
865810a17ffffff,10109,33
865810a1fffffff,17451,42
865810a27ffffff,4111,27
865810a2fffffff,5391,32
865810a37ffffff,23418,96
865810a47ffffff,14191,35
865810a4fffffff,7704,31
865810a57ffffff,17496,60
865810a5fffffff,6129,33
865810a67ffffff,5390,28
865810a6fffffff,4725,27
865810a77ffffff,7636,29
865810a87ffffff,10594,35
865810a8fffffff,7890,30
865810a97ffffff,6540,31
865810a9fffffff,5600,28
865810aa7ffffff,10347,34
865810aafffffff,26127,72
865810ab7ffffff,6700,32
865810ac7ffffff,5465,31
865810acfffffff,4064,28
865810ad7ffffff,5566,28
865810adfffffff,5005,30
865810ae7ffffff,7183,36
