iso3c,skill,group,value
SVK,OCU_ISCO08_3,urban,1.131571997
SVK,OCU_ISCO08_4,urban,1.081875338
SVK,OCU_ISCO08_5,urban,0.9385833487
SVK,OCU_ISCO08_6,urban,0.5392339964
SVK,OCU_ISCO08_7,urban,0.7705026157
SVK,OCU_ISCO08_8,urban,0.8026193114
SVK,OCU_ISCO08_9,urban,0.8041517014
SVN,OCU_ISCO08_0,urban,0.8422853339
SVN,OCU_ISCO08_1,urban,1.17926062
SVN,OCU_ISCO08_2,urban,1.128945155
SVN,OCU_ISCO08_3,urban,1.039781097
SVN,OCU_ISCO08_4,urban,1.006230798
SVN,OCU_ISCO08_5,urban,1.013510905
SVN,OCU_ISCO08_6,urban,0.4713466638
SVN,OCU_ISCO08_7,urban,0.9022373092
SVN,OCU_ISCO08_8,urban,0.9254454901
SVN,OCU_ISCO08_9,urban,0.9270612293
SWE,OCU_ISCO08_0,urban,1.046756293
SWE,OCU_ISCO08_1,urban,1.013141138
SWE,OCU_ISCO08_2,urban,1.09924724
SWE,OCU_ISCO08_3,urban,1.013917677
SWE,OCU_ISCO08_4,urban,0.9896547279
SWE,OCU_ISCO08_5,urban,0.968504231
SWE,OCU_ISCO08_6,urban,0.6710681851
SWE,OCU_ISCO08_7,urban,0.824269692
SWE,OCU_ISCO08_8,urban,0.7996752295
SWE,OCU_ISCO08_9,urban,0.994661837
SWZ,OCU_ISCO08_0,urban,1.240297768
SWZ,OCU_ISCO08_1,urban,1.761615751
SWZ,OCU_ISCO08_2,urban,1.306571989
SWZ,OCU_ISCO08_3,urban,1.252710239
SWZ,OCU_ISCO08_4,urban,1.234009919
SWZ,OCU_ISCO08_5,urban,0.9589130286
SWZ,OCU_ISCO08_6,urban,0.4709137445
SWZ,OCU_ISCO08_7,urban,0.7512257809
SWZ,OCU_ISCO08_8,urban,0.9041663557
SWZ,OCU_ISCO08_9,urban,1.091853368
TGO,OCU_ISCO08_0,urban,1.886938084
TGO,OCU_ISCO08_1,urban,1.712011837
TGO,OCU_ISCO08_2,urban,1.744133475
TGO,OCU_ISCO08_3,urban,1.81862366
TGO,OCU_ISCO08_4,urban,1.998227892
TGO,OCU_ISCO08_5,urban,1.49191392
TGO,OCU_ISCO08_6,urban,0.169456713
TGO,OCU_ISCO08_7,urban,1.470547265
TGO,OCU_ISCO08_8,urban,1.511401367
TGO,OCU_ISCO08_9,urban,1.743154813
THA,OCU_ISCO08_0,urban,1.46353645
THA,OCU_ISCO08_1,urban,1.325030375
THA,OCU_ISCO08_2,urban,1.347696727
THA,OCU_ISCO08_3,urban,1.419472994
THA,OCU_ISCO08_4,urban,1.309238072
THA,OCU_ISCO08_5,urban,1.274971958
THA,OCU_ISCO08_6,urban,0.4219324951
THA,OCU_ISCO08_7,urban,1.106466333
THA,OCU_ISCO08_8,urban,1.196470476
THA,OCU_ISCO08_9,urban,0.9482745768
TLS,OCU_ISCO08_0,urban,2.447827352
TLS,OCU_ISCO08_1,urban,1.273631701
TLS,OCU_ISCO08_2,urban,1.88438497
TLS,OCU_ISCO08_3,urban,2.402877354
TLS,OCU_ISCO08_4,urban,1.970762061
TLS,OCU_ISCO08_5,urban,1.461083762
TLS,OCU_ISCO08_6,urban,0.3427970203
TLS,OCU_ISCO08_7,urban,1.281818175
TLS,OCU_ISCO08_8,urban,1.76715354
TLS,OCU_ISCO08_9,urban,1.068793062
TON,OCU_ISCO08_0,urban,1.889240446
TON,OCU_ISCO08_1,urban,1.654530784
TON,OCU_ISCO08_2,urban,1.256921923
TON,OCU_ISCO08_3,urban,1.603574326
TON,OCU_ISCO08_4,urban,1.376729961
TON,OCU_ISCO08_5,urban,1.270362408
TON,OCU_ISCO08_6,urban,0.2307906952
TON,OCU_ISCO08_7,urban,0.7840058977
TON,OCU_ISCO08_8,urban,1.495027352
TON,OCU_ISCO08_9,urban,0.9947688001
TUN,OCU_ISCO08_0,urban,NA
TUN,OCU_ISCO08_1,urban,1.257092605
TUN,OCU_ISCO08_2,urban,1.238212862
TUN,OCU_ISCO08_3,urban,1.246791505
TUN,OCU_ISCO08_4,urban,1.260678335
TUN,OCU_ISCO08_5,urban,1.118462349
TUN,OCU_ISCO08_6,urban,0.3835859576
TUN,OCU_ISCO08_7,urban,1.08040372
TUN,OCU_ISCO08_8,urban,1.049003212
TUN,OCU_ISCO08_9,urban,0.7945324327
TUR,OCU_ISCO08_1,urban,1.292539117
TUR,OCU_ISCO08_2,urban,1.348182417
TUR,OCU_ISCO08_3,urban,1.344787483
TUR,OCU_ISCO08_4,urban,1.364038606
TUR,OCU_ISCO08_5,urban,1.219957844
TUR,OCU_ISCO08_6,urban,0.1577863163
TUR,OCU_ISCO08_7,urban,1.205084152
TUR,OCU_ISCO08_8,urban,1.213347668
TUR,OCU_ISCO08_9,urban,0.8857218031
TZA,OCU_ISCO08_0,urban,2.811036807
TZA,OCU_ISCO08_1,urban,2.680150447
TZA,OCU_ISCO08_2,urban,3.145953025
TZA,OCU_ISCO08_3,urban,1.196749589
TZA,OCU_ISCO08_4,urban,3.005834841
TZA,OCU_ISCO08_5,urban,2.312155002
TZA,OCU_ISCO08_6,urban,0.3328674874
TZA,OCU_ISCO08_7,urban,2.118341101
TZA,OCU_ISCO08_8,urban,2.362895527
TZA,OCU_ISCO08_9,urban,1.667270844
UGA,OCU_ISCO08_0,urban,1.070125303
UGA,OCU_ISCO08_1,urban,1.750347394
UGA,OCU_ISCO08_2,urban,1.842099512
UGA,OCU_ISCO08_3,urban,1.87333721
UGA,OCU_ISCO08_4,urban,2.562053688
UGA,OCU_ISCO08_5,urban,1.748967661
UGA,OCU_ISCO08_6,urban,0.5922112983
UGA,OCU_ISCO08_7,urban,1.48889911
UGA,OCU_ISCO08_8,urban,1.5278112
UGA,OCU_ISCO08_9,urban,1.371612353
URY,OCU_ISCO08_0,urban,1.055517538
URY,OCU_ISCO08_1,urban,1.034771936
URY,OCU_ISCO08_2,urban,1.039966566
URY,OCU_ISCO08_3,urban,1.035955724
URY,OCU_ISCO08_4,urban,1.04237973
URY,OCU_ISCO08_5,urban,1.026412211
URY,OCU_ISCO08_6,urban,0.5807148206
URY,OCU_ISCO08_7,urban,1.028156563
URY,OCU_ISCO08_8,urban,0.9960625034
URY,OCU_ISCO08_9,urban,0.9671245156
USA,OCU_ISCO08_1,urban,1.009767384
USA,OCU_ISCO08_2,urban,1.048685562
USA,OCU_ISCO08_3,urban,1.007959355
USA,OCU_ISCO08_4,urban,0.999482156
USA,OCU_ISCO08_5,urban,0.9918241059
USA,OCU_ISCO08_6,urban,0.7519025128
USA,OCU_ISCO08_7,urban,0.9492367722
USA,OCU_ISCO08_8,urban,0.9335653217
USA,OCU_ISCO08_9,urban,0.9650959872
VNM,OCU_ISCO08_0,urban,1.874086804
VNM,OCU_ISCO08_1,urban,1.703071328
VNM,OCU_ISCO08_2,urban,1.917137976
VNM,OCU_ISCO08_3,urban,1.684357038
VNM,OCU_ISCO08_4,urban,1.741735294
VNM,OCU_ISCO08_5,urban,1.465396172
VNM,OCU_ISCO08_6,urban,0.3395401225
VNM,OCU_ISCO08_7,urban,0.9927707226
VNM,OCU_ISCO08_8,urban,1.107501511
VNM,OCU_ISCO08_9,urban,0.5774362862
VUT,OCU_ISCO08_0,urban,1.343034443
VUT,OCU_ISCO08_1,urban,2.334225556
VUT,OCU_ISCO08_2,urban,1.418068652
VUT,OCU_ISCO08_3,urban,2.054644844
VUT,OCU_ISCO08_4,urban,2.304880798
VUT,OCU_ISCO08_5,urban,1.555986321
VUT,OCU_ISCO08_6,urban,0.06845226458
VUT,OCU_ISCO08_7,urban,1.42864481
VUT,OCU_ISCO08_8,urban,1.67874987
VUT,OCU_ISCO08_9,urban,1.062160144
WSM,OCU_ISCO08_1,urban,2.171201192
WSM,OCU_ISCO08_2,urban,1.70410922
WSM,OCU_ISCO08_3,urban,2.155598885
WSM,OCU_ISCO08_4,urban,1.679602568
WSM,OCU_ISCO08_5,urban,1.262415196
WSM,OCU_ISCO08_6,urban,0.3655708364
WSM,OCU_ISCO08_7,urban,1.006219047
WSM,OCU_ISCO08_8,urban,1.096496506
WSM,OCU_ISCO08_9,urban,0.8511202578
ZMB,OCU_ISCO08_0,urban,2.109077567
ZMB,OCU_ISCO08_1,urban,2.00836361
ZMB,OCU_ISCO08_2,urban,1.691609426
ZMB,OCU_ISCO08_3,urban,2.057201745
ZMB,OCU_ISCO08_4,urban,2.031556676
ZMB,OCU_ISCO08_5,urban,1.715998577
ZMB,OCU_ISCO08_6,urban,0.335081298
ZMB,OCU_ISCO08_7,urban,1.742932061
ZMB,OCU_ISCO08_8,urban,2.029395878
ZMB,OCU_ISCO08_9,urban,1.301837395
ZWE,OCU_ISCO08_0,urban,2.097825642
ZWE,OCU_ISCO08_1,urban,2.334045963
ZWE,OCU_ISCO08_2,urban,1.587600314
ZWE,OCU_ISCO08_3,urban,2.361898906
ZWE,OCU_ISCO08_4,urban,2.124269947
ZWE,OCU_ISCO08_5,urban,1.908527319
ZWE,OCU_ISCO08_6,urban,0.1173785444
ZWE,OCU_ISCO08_7,urban,1.713317861
ZWE,OCU_ISCO08_8,urban,1.435820551
ZWE,OCU_ISCO08_9,urban,1.208254009
AFG,OCU_ISCO08_0,rural,0.8156837922
AFG,OCU_ISCO08_1,rural,0.3151047376
AFG,OCU_ISCO08_2,rural,0.8894032463
AFG,OCU_ISCO08_3,rural,0.604579248
AFG,OCU_ISCO08_4,rural,1.02573155
AFG,OCU_ISCO08_5,rural,0.6569909992
AFG,OCU_ISCO08_6,rural,1.222382359
AFG,OCU_ISCO08_7,rural,0.7777943932
AFG,OCU_ISCO08_8,rural,0.8744978426
AFG,OCU_ISCO08_9,rural,0.9108365243
AGO,OCU_ISCO08_0,rural,0.2705332238
AGO,OCU_ISCO08_1,rural,0.5229437962
AGO,OCU_ISCO08_2,rural,0.1964450228
AGO,OCU_ISCO08_3,rural,0.128028266
AGO,OCU_ISCO08_4,rural,0.0961556064
AGO,OCU_ISCO08_5,rural,0.2072373295
AGO,OCU_ISCO08_6,rural,1.727086056
AGO,OCU_ISCO08_7,rural,0.1672994664
AGO,OCU_ISCO08_8,rural,0.189250644
AGO,OCU_ISCO08_9,rural,0.2242298161
ALB,OCU_ISCO08_0,rural,0.5876584975
ALB,OCU_ISCO08_1,rural,0.4117472484
ALB,OCU_ISCO08_2,rural,0.3955471228
ALB,OCU_ISCO08_3,rural,0.4321129577
ALB,OCU_ISCO08_4,rural,0.4165311707
ALB,OCU_ISCO08_5,rural,0.6341796691
ALB,OCU_ISCO08_6,rural,2.152064558
ALB,OCU_ISCO08_7,rural,0.8511912327
ALB,OCU_ISCO08_8,rural,0.5971398412
ALB,OCU_ISCO08_9,rural,0.7342001982
ARM,OCU_ISCO08_1,rural,0.4493306023
ARM,OCU_ISCO08_2,rural,0.4554781755
ARM,OCU_ISCO08_3,rural,0.5051884179
ARM,OCU_ISCO08_4,rural,0.4567887855
ARM,OCU_ISCO08_5,rural,0.6332815565
ARM,OCU_ISCO08_6,rural,1.984525573
ARM,OCU_ISCO08_7,rural,0.6450843102
ARM,OCU_ISCO08_8,rural,0.6259925137
ARM,OCU_ISCO08_9,rural,0.7691221584
AUS,OCU_ISCO08_0,rural,1.410071569
AUS,OCU_ISCO08_1,rural,0.8458959811
AUS,OCU_ISCO08_2,rural,0.7826196609
AUS,OCU_ISCO08_3,rural,0.8991548344
AUS,OCU_ISCO08_4,rural,0.9546477178
AUS,OCU_ISCO08_5,rural,1.103051496
AUS,OCU_ISCO08_6,rural,2.220805874
AUS,OCU_ISCO08_7,rural,1.207336533
AUS,OCU_ISCO08_8,rural,1.214108324
AUS,OCU_ISCO08_9,rural,1.200927361
AUT,OCU_ISCO08_0,rural,1.251755232
AUT,OCU_ISCO08_1,rural,0.9458760329
AUT,OCU_ISCO08_2,rural,0.738243938
AUT,OCU_ISCO08_3,rural,1.026356388
AUT,OCU_ISCO08_4,rural,1.03257089
AUT,OCU_ISCO08_5,rural,0.9834844241
AUT,OCU_ISCO08_6,rural,2.04078601
AUT,OCU_ISCO08_7,rural,1.254052941
AUT,OCU_ISCO08_8,rural,1.13086512
AUT,OCU_ISCO08_9,rural,0.9034546039
BDI,OCU_ISCO08_0,rural,NA
BDI,OCU_ISCO08_1,rural,0.4286379986
BDI,OCU_ISCO08_2,rural,0.667144806
BDI,OCU_ISCO08_3,rural,0.4241987481
BDI,OCU_ISCO08_4,rural,0.5265698401
BDI,OCU_ISCO08_5,rural,0.6066146523
BDI,OCU_ISCO08_6,rural,1.062266957
BDI,OCU_ISCO08_7,rural,0.7420191789
BDI,OCU_ISCO08_8,rural,0.674941375
BDI,OCU_ISCO08_9,rural,0.8347435473
BEL,OCU_ISCO08_0,rural,1.756844385
BEL,OCU_ISCO08_1,rural,0.9281260554
BEL,OCU_ISCO08_2,rural,0.9243265368
BEL,OCU_ISCO08_3,rural,0.9880561469
BEL,OCU_ISCO08_4,rural,1.034990261
BEL,OCU_ISCO08_5,rural,0.9820811622
BEL,OCU_ISCO08_6,rural,2.888296264
BEL,OCU_ISCO08_7,rural,1.125735489
BEL,OCU_ISCO08_8,rural,0.9947127573
BEL,OCU_ISCO08_9,rural,0.9051053872
BEN,OCU_ISCO08_0,rural,NA
BEN,OCU_ISCO08_1,rural,0.7959656539
BEN,OCU_ISCO08_2,rural,0.5046190765
BEN,OCU_ISCO08_3,rural,0.619561105
BEN,OCU_ISCO08_4,rural,0.294677007
BEN,OCU_ISCO08_5,rural,0.7806184737
BEN,OCU_ISCO08_6,rural,1.327074056
BEN,OCU_ISCO08_7,rural,0.8148422339
BEN,OCU_ISCO08_8,rural,0.6975272758
BEN,OCU_ISCO08_9,rural,0.7639253289
BFA,OCU_ISCO08_0,rural,0.3013949388
BFA,OCU_ISCO08_1,rural,0.7408549384
BFA,OCU_ISCO08_2,rural,0.8030082601
BFA,OCU_ISCO08_3,rural,0.7711042576
BFA,OCU_ISCO08_4,rural,0.3229634442
BFA,OCU_ISCO08_5,rural,0.5926527024
BFA,OCU_ISCO08_6,rural,1.302341135
BFA,OCU_ISCO08_7,rural,0.5519302651
BFA,OCU_ISCO08_8,rural,0.3754475879
BFA,OCU_ISCO08_9,rural,0.7394712135
BGD,OCU_ISCO08_0,rural,0.806228268
BGD,OCU_ISCO08_1,rural,0.5344653168
BGD,OCU_ISCO08_2,rural,0.6907426896
BGD,OCU_ISCO08_3,rural,0.7411521363
BGD,OCU_ISCO08_4,rural,0.637140596
BGD,OCU_ISCO08_5,rural,0.7624261994
BGD,OCU_ISCO08_6,rural,1.258958863
BGD,OCU_ISCO08_7,rural,0.7977233399
BGD,OCU_ISCO08_8,rural,0.9236113968
BGD,OCU_ISCO08_9,rural,0.9276905864
BGR,OCU_ISCO08_0,rural,0.8473802025
BGR,OCU_ISCO08_1,rural,0.6650337508
BGR,OCU_ISCO08_2,rural,0.4315302626
BGR,OCU_ISCO08_3,rural,0.5094902118
BGR,OCU_ISCO08_4,rural,0.708046235
BGR,OCU_ISCO08_5,rural,1.032249097
BGR,OCU_ISCO08_6,rural,2.737821356
BGR,OCU_ISCO08_7,rural,1.350763903
BGR,OCU_ISCO08_8,rural,1.433602002
BGR,OCU_ISCO08_9,rural,1.701002167
BIH,OCU_ISCO08_0,rural,0.9186063401
BIH,OCU_ISCO08_1,rural,0.6084688109
BIH,OCU_ISCO08_2,rural,0.5157505155
BIH,OCU_ISCO08_3,rural,0.6996319278
BIH,OCU_ISCO08_4,rural,0.6745491482
BIH,OCU_ISCO08_5,rural,0.8665967001
BIH,OCU_ISCO08_6,rural,1.649648312
BIH,OCU_ISCO08_7,rural,1.191443202
BIH,OCU_ISCO08_8,rural,1.207863009
BIH,OCU_ISCO08_9,rural,1.195163894
BLR,OCU_ISCO08_1,rural,0.8192301387
BLR,OCU_ISCO08_2,rural,0.5978561586
BLR,OCU_ISCO08_3,rural,0.91485574
BLR,OCU_ISCO08_4,rural,0.7926387479
BLR,OCU_ISCO08_5,rural,0.9521928298
BLR,OCU_ISCO08_6,rural,3.80486086
BLR,OCU_ISCO08_7,rural,0.8640309845
BLR,OCU_ISCO08_8,rural,1.356415959
BLR,OCU_ISCO08_9,rural,1.436750445
BLZ,OCU_ISCO08_0,rural,0.7290009298
BLZ,OCU_ISCO08_1,rural,0.6402148198
BLZ,OCU_ISCO08_2,rural,0.7795936837
BLZ,OCU_ISCO08_3,rural,0.7786439671
BLZ,OCU_ISCO08_4,rural,0.6271068987
BLZ,OCU_ISCO08_5,rural,0.8395707709
BLZ,OCU_ISCO08_6,rural,1.711698331
BLZ,OCU_ISCO08_7,rural,1.0269032
BLZ,OCU_ISCO08_8,rural,1.113211558
BLZ,OCU_ISCO08_9,rural,1.201626534
BOL,OCU_ISCO08_0,rural,0.3623330283
BOL,OCU_ISCO08_1,rural,0.3057494555
BOL,OCU_ISCO08_2,rural,0.4751220409
BOL,OCU_ISCO08_3,rural,0.1960353272
BOL,OCU_ISCO08_4,rural,0.1402800538
BOL,OCU_ISCO08_5,rural,0.417987467
BOL,OCU_ISCO08_6,rural,2.780204764
BOL,OCU_ISCO08_7,rural,0.6597205472
BOL,OCU_ISCO08_8,rural,0.5717746868
BOL,OCU_ISCO08_9,rural,0.5687532182
BRA,OCU_ISCO08_0,rural,0.1906241394
BRA,OCU_ISCO08_1,rural,0.3277713741
BRA,OCU_ISCO08_2,rural,0.2929067018
BRA,OCU_ISCO08_3,rural,0.3189933208
BRA,OCU_ISCO08_4,rural,0.3128090535
BRA,OCU_ISCO08_5,rural,0.5417642346
BRA,OCU_ISCO08_6,rural,6.989636958
BRA,OCU_ISCO08_7,rural,0.7378501728
BRA,OCU_ISCO08_8,rural,0.886573615
BRA,OCU_ISCO08_9,rural,1.626262714
BRN,OCU_ISCO08_0,rural,0.9453905193
BRN,OCU_ISCO08_1,rural,0.584057508
BRN,OCU_ISCO08_2,rural,0.9420899534
BRN,OCU_ISCO08_3,rural,0.9177543856
BRN,OCU_ISCO08_4,rural,1.236241016
BRN,OCU_ISCO08_5,rural,1.073172831
BRN,OCU_ISCO08_6,rural,2.443470838
BRN,OCU_ISCO08_7,rural,1.08351476
BRN,OCU_ISCO08_8,rural,1.095766987
BRN,OCU_ISCO08_9,rural,0.9096703205
BTN,OCU_ISCO08_0,rural,0.2451961844
BTN,OCU_ISCO08_1,rural,0.6002368029
BTN,OCU_ISCO08_2,rural,0.6097999805
BTN,OCU_ISCO08_3,rural,0.6838782442
BTN,OCU_ISCO08_4,rural,0.4030308021
BTN,OCU_ISCO08_5,rural,0.5942315245
BTN,OCU_ISCO08_6,rural,1.481286962
BTN,OCU_ISCO08_7,rural,0.8320375438
BTN,OCU_ISCO08_8,rural,0.7072729258
BTN,OCU_ISCO08_9,rural,0.8662200525
CHE,OCU_ISCO08_0,rural,1.443522175
CHE,OCU_ISCO08_1,rural,0.8635467796
CHE,OCU_ISCO08_2,rural,0.7108236517
CHE,OCU_ISCO08_3,rural,1.065072275
CHE,OCU_ISCO08_4,rural,0.9648462887
CHE,OCU_ISCO08_5,rural,1.029349333
CHE,OCU_ISCO08_6,rural,2.546724269
CHE,OCU_ISCO08_7,rural,1.324588609
CHE,OCU_ISCO08_8,rural,1.366167849
CHE,OCU_ISCO08_9,rural,0.9622908922
CHL,OCU_ISCO08_1,rural,0.7782235667
CHL,OCU_ISCO08_2,rural,0.4590639584
CHL,OCU_ISCO08_3,rural,0.576976457
CHL,OCU_ISCO08_4,rural,0.502760508
CHL,OCU_ISCO08_5,rural,0.6808571539
CHL,OCU_ISCO08_6,rural,5.478897764
CHL,OCU_ISCO08_7,rural,1.013015526
CHL,OCU_ISCO08_8,rural,1.179644919
CHL,OCU_ISCO08_9,rural,1.743537068
CIV,OCU_ISCO08_0,rural,0.07938685473
CIV,OCU_ISCO08_1,rural,1.153517793
CIV,OCU_ISCO08_2,rural,0.1491012642
CIV,OCU_ISCO08_3,rural,0.4187834866
CIV,OCU_ISCO08_4,rural,0.2029498131
CIV,OCU_ISCO08_5,rural,0.455172192
CIV,OCU_ISCO08_6,rural,1.654423589
CIV,OCU_ISCO08_7,rural,0.3974024742
CIV,OCU_ISCO08_8,rural,0.4514237657
CIV,OCU_ISCO08_9,rural,0.6039340694
CMR,OCU_ISCO08_0,rural,0.2260676578
CMR,OCU_ISCO08_1,rural,0.6455858022
CMR,OCU_ISCO08_2,rural,0.3994081255
CMR,OCU_ISCO08_3,rural,0.429385989
CMR,OCU_ISCO08_4,rural,0.3584435804
CMR,OCU_ISCO08_5,rural,0.4598900221
CMR,OCU_ISCO08_6,rural,1.698816259
CMR,OCU_ISCO08_7,rural,0.5791054036
CMR,OCU_ISCO08_8,rural,0.6360603133
CMR,OCU_ISCO08_9,rural,0.4005596162
COD,OCU_ISCO08_0,rural,1.210005199
COD,OCU_ISCO08_1,rural,0.6602473781
COD,OCU_ISCO08_2,rural,0.4419943546
COD,OCU_ISCO08_3,rural,0.6103277381
COD,OCU_ISCO08_4,rural,0.2740378983
COD,OCU_ISCO08_5,rural,0.3452086747
COD,OCU_ISCO08_6,rural,1.200797783
COD,OCU_ISCO08_7,rural,0.4118796693
COD,OCU_ISCO08_8,rural,0.3411498753
COD,OCU_ISCO08_9,rural,0.5519495385
COK,OCU_ISCO08_1,rural,0.627493083
COK,OCU_ISCO08_2,rural,0.965591565
COK,OCU_ISCO08_3,rural,0.7046824291
COK,OCU_ISCO08_4,rural,0.7908657338
COK,OCU_ISCO08_5,rural,1.086403907
COK,OCU_ISCO08_6,rural,1.703696304
COK,OCU_ISCO08_7,rural,1.073032662
COK,OCU_ISCO08_8,rural,1.006228399
COK,OCU_ISCO08_9,rural,1.482582609
COL,OCU_ISCO08_0,rural,0.1882456139
COL,OCU_ISCO08_1,rural,0.6072824764
COL,OCU_ISCO08_2,rural,0.2189550816
COL,OCU_ISCO08_3,rural,0.2977517638
COL,OCU_ISCO08_4,rural,0.1825977543
COL,OCU_ISCO08_5,rural,0.6094267413
COL,OCU_ISCO08_6,rural,3.758109834
COL,OCU_ISCO08_7,rural,0.9171254446
COL,OCU_ISCO08_8,rural,0.6919233461
COL,OCU_ISCO08_9,rural,1.730759322
COM,OCU_ISCO08_0,rural,0.8780130911
COM,OCU_ISCO08_1,rural,0.5359518328
COM,OCU_ISCO08_2,rural,0.7535976538
COM,OCU_ISCO08_3,rural,0.7782142634
COM,OCU_ISCO08_4,rural,0.7219603814
COM,OCU_ISCO08_5,rural,0.8307260106
COM,OCU_ISCO08_6,rural,1.167550769
COM,OCU_ISCO08_7,rural,1.04852491
COM,OCU_ISCO08_8,rural,1.003830297
COM,OCU_ISCO08_9,rural,1.071352911
CPV,OCU_ISCO08_0,rural,0.9898654891
CPV,OCU_ISCO08_1,rural,0.1896894371
CPV,OCU_ISCO08_2,rural,0.4410606256
CPV,OCU_ISCO08_3,rural,0.6750191296
CPV,OCU_ISCO08_4,rural,0.3262328613
CPV,OCU_ISCO08_5,rural,0.8028925677
CPV,OCU_ISCO08_6,rural,1.121501513
CPV,OCU_ISCO08_7,rural,0.7965971775
CPV,OCU_ISCO08_8,rural,0.6353466817
CPV,OCU_ISCO08_9,rural,1.60686076
CRI,OCU_ISCO08_1,rural,0.5804917408
CRI,OCU_ISCO08_2,rural,0.5661513065
CRI,OCU_ISCO08_3,rural,0.5521649695
CRI,OCU_ISCO08_4,rural,0.4742469074
CRI,OCU_ISCO08_5,rural,0.7956855021
CRI,OCU_ISCO08_6,rural,2.803200727
CRI,OCU_ISCO08_7,rural,0.964456457
CRI,OCU_ISCO08_8,rural,0.9039025222
CRI,OCU_ISCO08_9,rural,1.538423305
CYP,OCU_ISCO08_0,rural,1.392857382
CYP,OCU_ISCO08_1,rural,0.5227415447
CYP,OCU_ISCO08_2,rural,0.5736889864
CYP,OCU_ISCO08_3,rural,0.889813643
CYP,OCU_ISCO08_4,rural,0.9436961914
CYP,OCU_ISCO08_5,rural,1.022903707
CYP,OCU_ISCO08_6,rural,3.107746184
CYP,OCU_ISCO08_7,rural,1.362795695
CYP,OCU_ISCO08_8,rural,1.53688156
CYP,OCU_ISCO08_9,rural,1.297925798
CZE,OCU_ISCO08_0,rural,1.87202446
CZE,OCU_ISCO08_1,rural,0.8113927551
CZE,OCU_ISCO08_2,rural,0.6728577393
CZE,OCU_ISCO08_3,rural,0.8693255723
CZE,OCU_ISCO08_4,rural,1.006594689
CZE,OCU_ISCO08_5,rural,1.055520774
CZE,OCU_ISCO08_6,rural,1.864378935
CZE,OCU_ISCO08_7,rural,1.235520791
CZE,OCU_ISCO08_8,rural,1.246327212
CZE,OCU_ISCO08_9,rural,1.122292507
DEU,OCU_ISCO08_0,rural,1.553624398
DEU,OCU_ISCO08_1,rural,0.9771336929
DEU,OCU_ISCO08_2,rural,0.7078848734
DEU,OCU_ISCO08_3,rural,1.038895257
DEU,OCU_ISCO08_4,rural,1.061958115
DEU,OCU_ISCO08_5,rural,0.9867175097
DEU,OCU_ISCO08_6,rural,2.051517028
DEU,OCU_ISCO08_7,rural,1.311197296
DEU,OCU_ISCO08_8,rural,1.162641855
DEU,OCU_ISCO08_9,rural,0.9589470696
DJI,OCU_ISCO08_0,rural,1.281672353
DJI,OCU_ISCO08_1,rural,0.3431834114
DJI,OCU_ISCO08_2,rural,0.2393988677
DJI,OCU_ISCO08_3,rural,0.2484935295
DJI,OCU_ISCO08_4,rural,1.053858228
DJI,OCU_ISCO08_5,rural,0.9867466785
DJI,OCU_ISCO08_6,rural,6.854338347
DJI,OCU_ISCO08_7,rural,0.8661081861
DJI,OCU_ISCO08_8,rural,1.139934566
DJI,OCU_ISCO08_9,rural,1.599964134
DNK,OCU_ISCO08_0,rural,1.386633851
DNK,OCU_ISCO08_1,rural,0.8164002583
DNK,OCU_ISCO08_2,rural,0.6743355134
DNK,OCU_ISCO08_3,rural,1.001157367
DNK,OCU_ISCO08_4,rural,0.9567305011
DNK,OCU_ISCO08_5,rural,1.063409926
DNK,OCU_ISCO08_6,rural,1.974297258
DNK,OCU_ISCO08_7,rural,1.422094737
DNK,OCU_ISCO08_8,rural,1.552162069
DNK,OCU_ISCO08_9,rural,1.245940601
DOM,OCU_ISCO08_0,rural,1.156336876
DOM,OCU_ISCO08_1,rural,0.4720938628
DOM,OCU_ISCO08_2,rural,0.6154111736
DOM,OCU_ISCO08_3,rural,0.6519769882
DOM,OCU_ISCO08_4,rural,0.7152153747
DOM,OCU_ISCO08_5,rural,0.8348647985
DOM,OCU_ISCO08_6,rural,3.179236256
DOM,OCU_ISCO08_7,rural,0.9181996384
DOM,OCU_ISCO08_8,rural,0.8074666057
DOM,OCU_ISCO08_9,rural,1.391780251
ECU,OCU_ISCO08_0,rural,0.1892490786
ECU,OCU_ISCO08_1,rural,0.3670301864
ECU,OCU_ISCO08_2,rural,0.325106713
ECU,OCU_ISCO08_3,rural,0.2689575089
ECU,OCU_ISCO08_4,rural,0.2795924979
ECU,OCU_ISCO08_5,rural,0.3586902
ECU,OCU_ISCO08_6,rural,2.064691931
ECU,OCU_ISCO08_7,rural,0.4997861043
ECU,OCU_ISCO08_8,rural,0.4316293277
ECU,OCU_ISCO08_9,rural,1.381636525
EGY,OCU_ISCO08_0,rural,0.5486085723
EGY,OCU_ISCO08_1,rural,0.7742034113
EGY,OCU_ISCO08_2,rural,0.6923250679
EGY,OCU_ISCO08_3,rural,0.8138191291
EGY,OCU_ISCO08_4,rural,0.6364591627
EGY,OCU_ISCO08_5,rural,0.8327504556
EGY,OCU_ISCO08_6,rural,1.537065789
EGY,OCU_ISCO08_7,rural,1.019268349
EGY,OCU_ISCO08_8,rural,0.9185624148
EGY,OCU_ISCO08_9,rural,0.8998698632
ESP,OCU_ISCO08_0,rural,0.8056604222
