lng,lat,year,value
-4.0197,5.356,2000,3441806
-4.2125,5.9311,2000,63815
-2.8025,8.0418,2000,69941
-5.0325,7.6998,2000,495302
-4.375,5.3256,2000,66827
-6.4481,6.877,2000,220416
-8.1516,7.259,2000,68177
-5.3602,5.8327,2000,95090
-7.3517,6.7394,2000,75284
-5.1978,9.5931,2000,60723
-5.9527,6.1338,2000,110494
-3.7469,5.2137,2000,60323
-7.4961,6.5422,2000,55958
-6.5834,6.4925,2000,60429
-5.628,9.4611,2000,174390
-7.5511,7.4089,2000,121050
-6.5589,5.4057,2000,65351
-6.6613,4.7627,2000,157726
-5.9135,6.6174,2000,66201
-6.5924,5.7841,2000,77763
-6.4786,7.3808,2000,62811
-5.2673,6.8057,2000,155286
125.6632,39.6175,2000,106507
127.5227,39.0445,2000,50536
126.0172,39.4856,2000,57202
125.9365,37.9722,2000,92930
125.4596,39.4888,2000,88804
127.2203,39.3723,2000,73302
129.7636,41.7722,2000,637499
125.7405,39.8071,2000,54675
125.7055,38.0418,2000,222424
127.5398,39.9161,2000,386943
127.4352,39.8532,2000,114564
126.4591,39.1007,2000,79880
129.7515,42.4357,2000,81851
126.2708,40.1728,2000,117406
128.1946,41.411,2000,216841
125.6184,38.4,2000,87524
127.6101,39.8422,2000,363837
125.0914,38.2499,2000,63824
125.2119,39.6925,2000,160111
127.3969,39.7857,2000,112068
125.7999,38.8638,2000,51015
125.8925,39.7032,2000,208870
126.5577,37.9743,2000,266479
126.1007,39.1431,2000,106397
126.5946,40.9698,2000,233843
129.1973,40.6842,2000,184394
126.6689,38.7813,2000,91253
127.4208,38.8576,2000,84690
127.2446,39.4399,2000,113359
126.0276,39.867,2000,57393
127.2407,39.5472,2000,102482
125.2496,39.9801,2000,96505
125.0184,38.443,2000,67575
125.0835,39.6877,2000,77762
130.3407,42.5202,2000,77411
129.5999,41.5893,2000,60756
126.2753,41.1513,2000,86779
127.3611,39.2511,2000,109434
125.5908,39.5026,2000,56697
129.2223,42.2273,2000,96863
125.4007,38.7367,2000,376269
125.2283,38.8758,2000,77470
125.3626,37.9343,2000,70701
129.9885,42.9548,2000,56268
125.7438,39.0261,2000,2811681
126.3049,37.9926,2000,101196
126.405,38.332,2000,89640
125.5959,39.3046,2000,107867
126.305,39.5766,2000,106664
125.5552,38.0487,2000,61131
125.8641,39.253,2000,323877
130.2998,42.2478,2000,118613
128.654,40.3217,2000,83051
124.449,39.969,2000,129372
125.0447,40.3874,2000,64715
125.3283,38.3563,2000,51595
125.7554,38.5105,2000,342424
125.6078,39.5977,2000,118111
125.4907,38.3544,2000,112920
127.5583,40.1965,2000,74181
128.1774,40.034,2000,118768
124.3976,40.1003,2000,255597
125.7618,38.2367,2000,63271
126.2332,38.4226,2000,67512
124.9135,39.7981,2000,112172
126.214,39.2489,2000,50597
125.6333,38.7468,2000,236738
126.3577,38.7727,2000,50508
125.6243,39.4145,2000,128884
125.9428,39.4306,2000,128116
125.3008,38.0882,2000,54041
125.51,38.8348,2000,77815
125.4912,39.9207,2000,71461
125.2262,40.2204,2000,50464
128.9006,40.4607,2000,99659
126.3067,39.7623,2000,193499
127.8915,38.9546,2000,61352
124.7086,39.8586,2000,92496
124.5339,40.197,2000,53651
125.4284,38.5653,2000,57470
125.5195,39.666,2000,77568
125.7945,38.4089,2000,61473
125.1886,38.5127,2000,53879
125.9001,40.111,2000,69801
127.4436,39.1533,2000,352964
126.6485,39.2197,2000,51018
124.5944,39.8908,2000,68988
126.1607,37.9071,2000,80694
125.5198,38.9112,2000,154662
125.6365,39.1161,2000,79940
129.322,40.9596,2000,119550
125.6951,39.6608,2000,71079
124.4329,40.0668,2000,63029
125.2129,40.0503,2000,54528
128.3135,40.2467,2000,101782
127.4541,40.0199,2000,62668
126.2073,39.4896,2000,61456
126.2357,40.1891,2000,59875
125.5806,38.9354,2000,137057
126.0989,39.4661,2000,75740
128.909,40.421,2000,123996
127.9637,40.0247,2000,116258
23.7823,2.7417,2000,50768
30.8329,2.8606,2000,67966
27.1582,0.9996,2000,50972
17.3806,-3.3176,2000,158247
29.0885,-4.1153,2000,127588
19.8002,1.2187,2000,83709
23.8611,-6.5075,2000,53620
29.4638,0.4944,2000,1004328
20.8813,-0.2844,2000,103937
13.0557,-5.8311,2000,267562
19.2073,2.9264,2000,56850
28.8467,-2.5085,2000,583854
18.6025,-4.544,2000,62497
22.473,2.1883,2000,154930
30.2472,1.5582,2000,355193
20.8815,3.3499,2000,54009
29.0213,-1.7049,2000,129143
24.7416,2.8083,2000,118047
29.2966,0.119,2000,198889
22.2704,-5.4897,2000,99227
28.5639,3.6119,2000,54580
29.5579,3.1342,2000,70023
20.9997,4.2854,2000,63663
19.7797,3.2488,2000,284169
29.2163,-1.6462,2000,387808
19.3075,-5.7342,2000,89809
19.5878,-4.9598,2000,143891
20.5923,-4.3312,2000,125547
18.2841,-1.9282,2000,52472
27.6172,2.7742,2000,87431
24.4842,-6.1386,2000,145828
18.9559,-7.2973,2000,187625
29.1919,-5.9241,2000,174293
29.0015,-2.7372,2000,70228
26.5948,-10.8717,2000,61620
24.9932,-8.7384,2000,152606
28.1891,-3.0614,2000,164677
22.4125,-5.8984,2000,467805
29.1731,-0.6991,2000,80931
23.4492,-10.3803,2000,61449
15.1695,-4.5913,2000,137323
23.5985,-6.1228,2000,1919341
26.666,-4.4309,2000,101485
16.8171,-6.4776,2000,70277
17.0397,-4.8168,2000,118552
18.8117,-5.0461,2000,380353
14.4355,-5.5652,2000,63286
25.9197,-2.948,2000,147030
15.3261,-4.3834,2000,5328174
13.2939,-5.4961,2000,120129
27.2468,-11.7595,2000,66729
29.1838,-0.5603,2000,121134
25.1912,0.5217,2000,456965
15.0707,-5.1347,2000,102944
25.4952,-10.7176,2000,69159
26.9993,-5.3796,2000,65665
14.6844,-5.5009,2000,115977
26.7377,-10.9848,2000,123838
30.3082,1.7379,2000,51297
21.5121,2.157,2000,140995
25.7489,-5.3858,2000,94619
27.4814,-11.6639,2000,729357
26.5832,-0.743,2000,55035
25.7893,-9.4364,2000,50387
23.6549,-6.4937,2000,62922
23.7185,-7.1684,2000,127954
30.9922,2.2988,2000,100819
26.7904,-8.0408,2000,102189
15.5548,-4.0621,2000,54707
29.0367,1.3596,2000,60347
27.3905,-7.2959,2000,84676
17.8943,-4.7718,2000,55412
13.4753,-5.8314,2000,277760
18.2625,0.0424,2000,264477
14.8649,-5.2487,2000,135982
12.3746,-5.9223,2000,116245
30.0452,1.935,2000,123633
26.9964,-7.8332,2000,78457
21.5601,-4.8496,2000,102071
23.4532,-7.0111,2000,169866
23.9508,-6.7336,2000,219194
28.8735,-1.5485,2000,57922
29.4361,-1.1598,2000,151112
29.0586,-1.5714,2000,111122
26.361,-4.6404,2000,53751
12.9516,-5.0021,2000,87369
20.7846,-6.4215,2000,428068
22.862,-6.4806,2000,58754
29.1429,-3.386,2000,284494
28.672,-2.6203,2000,59120
22.4452,4.1002,2000,53532
9.9211,57.0435,2000,77581
10.1856,56.1573,2000,175161
12.5172,55.6928,2000,910852
10.3868,55.3943,2000,90791
42.7062,11.1529,2000,61699
42.3692,11.1074,2000,62009
43.1273,11.57,2000,445819
-70.7346,18.4527,2000,66095
-70.4061,18.9316,2000,76395
-70.1493,19.0529,2000,60556
-68.99,18.4344,2000,170545
-70.5282,19.2221,2000,147200
-70.5259,19.3939,2000,59698
-70.6931,19.7894,2000,135909
-68.7163,18.6135,2000,77929
-70.2585,19.2971,2000,126579
-71.2306,18.8077,2000,77478
-69.2997,18.4617,2000,140256
-71.1018,18.209,2000,77463
-70.6948,19.4593,2000,578519
-69.9219,18.4861,2000,2920445
-78.6223,-1.2549,2000,185554
-79.5262,-1.8038,2000,74147
-79.2073,-3.996,2000,143137
-79.0084,-2.8942,2000,300758
-79.6561,0.9661,2000,77095
-79.9099,-2.166,2000,2126068
-78.1282,0.3479,2000,107877
-78.619,-0.9332,2000,59675
-79.958,-3.2612,2000,208156
-80.7126,-0.969,2000,203544
-79.5914,-2.1336,2000,117253
-80.463,-1.0544,2000,168815
-79.4659,-1.0255,2000,129479
-78.4989,-0.2034,2000,1654205
-78.6519,-1.6685,2000,140095
-80.9094,-2.2291,2000,135981
-79.1808,-0.2565,2000,194731
-77.7202,0.8119,2000,50610
30.9185,29.9439,2000,100673
30.3123,31.099,2000,69413
31.6723,30.7269,2000,145918
30.8279,27.931,2000,132546
31.3002,27.0679,2000,145143
31.6869,30.5702,2000,240592
31.2619,29.6317,2000,66439
31.646,31.1236,2000,58352
31.5967,30.7399,2000,55386
32.2684,30.5933,2000,414726
32.9464,24.7021,2000,65672
30.7569,28.0936,2000,316729
30.809,30.9383,2000,71461
30.8244,27.4506,2000,142094
32.051,26.083,2000,61425
31.7192,31.3428,2000,110393
31.3011,29.5782,2000,62816
30.895,30.589,2000,85348
31.9297,30.8613,2000,56491
31.4968,30.5917,2000,724905
31.9702,31.1726,2000,257192
30.5465,31.193,2000,171238
31.7569,26.4576,2000,198931
31.2607,30.0646,2000,15676619
31.112,30.6976,2000,189067
31.2012,29.3403,2000,113970
31.4639,30.373,2000,61728
29.9518,31.1934,2000,4477718
33.8098,31.135,2000,64235
32.9014,24.0788,2000,277544
31.1736,27.1984,2000,721165
30.7969,29.2395,2000,52911
32.0038,26.2112,2000,167054
31.1694,30.4449,2000,795355
30.8041,28.4941,2000,123358
31.0522,27.2732,2000,110749
31.0928,29.0602,2000,298379
31.2218,31.1741,2000,56368
30.9856,28.926,2000,72525
31.566,30.4147,2000,168107
31.3584,31.2136,2000,82695
31.7795,31.196,2000,216956
31.0704,31.5618,2000,76254
31.133,29.1464,2000,76797
30.8002,27.5533,2000,258586
30.4685,31.0364,2000,361681
31.8128,31.4428,2000,419372
30.8495,27.6412,2000,66323
30.5447,30.8282,2000,88818
31.2979,31.0935,2000,52224
32.4713,26.1224,2000,97938
31.4513,30.7376,2000,69984
30.6459,31.1308,2000,219786
31.177,30.9669,2000,749491
31.4097,31.0471,2000,914326
31.4587,30.8854,2000,113888
31.828,26.3818,2000,90835
32.556,25.2939,2000,126601
31.9505,26.2821,2000,105974
32.298,26.0566,2000,76466
30.839,29.3173,2000,364214
31.7927,30.7268,2000,219902
30.8997,28.8243,2000,76684
31.885,26.3363,2000,178750
31.238,29.4621,2000,238256
30.2952,30.9152,2000,85202
31.5951,30.6522,2000,83484
32.8347,25.8543,2000,92798
30.735,27.8453,2000,67586
33.8227,27.2342,2000,89702
30.2984,31.3062,2000,69269
30.9398,29.091,2000,72032
30.6677,30.8866,2000,67612
30.9403,31.0983,2000,247122
30.8089,30.8175,2000,183672
31.6195,31.2049,2000,82364
31.6252,30.7932,2000,54789
31.4164,29.9849,2000,59103
32.9432,24.4695,2000,82434
30.6979,30.7645,2000,59819
32.5858,25.6736,2000,221190
30.8325,28.6542,2000,135176
30.8478,27.7393,2000,183800
30.9717,27.317,2000,107182
31.5059,26.6973,2000,158810
27.2514,31.3467,2000,62428
30.7813,28.4181,2000,68644
31.3406,30.5247,2000,168618
31.0603,30.5994,2000,50523
31.2608,30.7125,2000,294759
32.2206,26.0493,2000,397024
30.7716,27.6069,2000,70997
32.2846,31.2571,2000,537446
32.3168,30.8575,2000,60977
30.718,30.5771,2000,75059
32.7237,26.1617,2000,274078
32.7905,26.0113,2000,229553
32.7506,25.904,2000,302321
30.4188,31.4026,2000,113023
30.537,30.3763,2000,84470
31.9914,30.796,2000,93051
30.9413,30.3243,2000,84433
30.7165,28.3136,2000,151576
30.7021,29.3658,2000,122088
30.9315,30.4676,2000,83947
30.6937,28.0213,2000,65313
31.0063,30.5734,2000,321717
30.6873,28.6738,2000,54470
30.7185,31.0231,2000,76972
30.793,31.2721,2000,52040
30.8599,29.4138,2000,100737
32.5311,29.9767,2000,279976
31.7049,26.5668,2000,571990
31.4546,26.8518,2000,277327
30.9356,30.6701,2000,59489
30.9993,30.7894,2000,626867
31.4462,26.9064,2000,130568
32.1088,26.1156,2000,93171
31.5264,31.1897,2000,109701
31.2352,30.8813,2000,59636
-89.8476,13.9283,2000,86743
-89.684,13.9828,2000,65781
-88.9321,13.7212,2000,53499
-89.3688,13.7285,2000,68283
-88.1782,13.4805,2000,174912
-89.1789,13.7147,2000,1647468
-89.5606,13.9843,2000,193765
-89.7255,13.7282,2000,125098
-88.4368,13.3429,2000,64444
-88.8755,13.5073,2000,57336
9.784,1.8494,2000,144383
8.7749,3.7407,2000,119216
38.9305,15.3323,2000,235600
39.0907,15.4439,2000,83054
38.4541,15.7794,2000,265129
39.4491,15.6148,2000,193061
36.656,15.1039,2000,58038
28.1835,59.3738,2000,50505
24.7407,59.423,2000,363472
26.7218,58.3707,2000,90244
31.3442,-26.4959,2000,80315
46.2235,6.2461,2000,70341
39.2733,8.5412,2000,292366
37.4869,11.259,2000,63348
39.4641,14.2828,2000,98992
38.8931,14.1691,2000,73682
36.5884,7.8562,2000,51719
38.0906,7.3114,2000,142278
39.5608,12.419,2000,53865
38.4223,6.601,2000,105957
37.8639,8.9796,2000,89577
37.5503,6.0229,2000,114929
38.7176,6.6899,2000,67628
37.7093,7.0694,2000,95463
38.6745,7.355,2000,144392
39.196,7.1028,2000,79745
39.1322,7.9555,2000,115683
34.5486,10.0659,2000,72033
37.0646,12.5501,2000,78662
37.3878,11.5885,2000,340828
40.0151,11.193,2000,59897
38.2032,10.4524,2000,56539
39.2543,7.5302,2000,64450
41.1958,9.5302,2000,69864
38.9616,8.7562,2000,129376
37.8555,6.9554,2000,91598
38.8292,6.5255,2000,129051
38.2379,5.6373,2000,160781
37.0635,10.7035,2000,58728
38.3701,8.1205,2000,57688
36.5083,10.9592,2000,81264
37.5758,6.2493,2000,67431
40.0154,11.607,2000,51435
40.8663,9.0804,2000,83463
38.3326,6.5835,2000,67069
34.8012,8.5338,2000,92419
36.8451,11.259,2000,73421
37.8984,13.1499,2000,107075
39.5293,9.6753,2000,88807
37.7339,10.3372,2000,75343
38.0155,11.8568,2000,72678
43.5634,8.2208,2000,64840
39.6357,11.1359,2000,206064
38.3047,6.4112,2000,116130
41.8543,9.6007,2000,293037
39.1807,6.9781,2000,96374
37.9024,7.2469,2000,103867
36.9542,11.3574,2000,56573
38.0492,12.1231,2000,54098
41.385,9.5568,2000,58579
42.2976,8.1388,2000,91866
40.6581,5.1166,2000,88843
38.4195,9.8047,2000,50791
38.2522,5.9168,2000,60543
40.5197,8.8129,2000,64918
37.6234,7.4498,2000,60826
43.5523,5.9512,2000,90472
37.4555,12.5948,2000,272673
38.6983,10.2244,2000,59471
37.6687,7.1948,2000,66076
42.1206,9.3124,2000,130588
38.4867,7.0485,2000,244466
37.8609,7.5602,2000,138125
36.9279,10.9599,2000,65253
38.4146,6.747,2000,154460
39.2328,8.134,2000,50318
42.7958,9.3549,2000,236054
36.8422,7.67,2000,140600
36.5672,5.7835,2000,117033
41.3719,9.3766,2000,56828
44.2763,6.7368,2000,97270
38.7844,7.076,2000,89224
37.9008,5.8336,2000,55819
38.3281,8.0241,2000,56346
38.9875,5.8806,2000,71988
39.6323,12.1529,2000,98630
39.7267,11.0833,2000,194930
39.0468,12.0305,2000,62912
38.4443,6.8745,2000,101965
39.6582,10.3101,2000,58442
39.4673,13.5027,2000,88069
38.7571,10.748,2000,67151
38.8209,8.1517,2000,93576
35.1047,9.7964,2000,60860
37.1546,11.4121,2000,68538
39.6614,11.663,2000,62705
38.2716,10.867,2000,53409
39.1268,8.5906,2000,60276
37.8808,11.0804,2000,103916
36.5565,9.0898,2000,105009
38.4724,11.7372,2000,58363
39.5735,5.3368,2000,65391
39.5414,13.4775,2000,140069
40.0051,7.1196,2000,78649
36.7236,7.6026,2000,62315
38.9062,5.77,2000,77761
38.6017,7.2002,2000,254764
38.2836,14.1021,2000,80084
37.9521,7.1409,2000,78619
38.7501,9.1545,2000,51261
37.7612,6.856,2000,87683
35.419,7.1991,2000,74493
43.3325,9.5962,2000,110829
38.2377,11.3994,2000,59699
37.6969,11.9222,2000,78279
39.5927,11.8283,2000,95314
38.2001,6.1625,2000,79194
38.7209,7.9083,2000,131258
38.749,9.0071,2000,2791724
37.763,12.9824,2000,55459
178.4674,-18.1052,2000,190445
24.9254,60.2121,2000,786067
25.7425,62.2424,2000,57409
25.6514,60.9802,2000,57413
25.476,65.0119,2000,63437
23.7869,61.4895,2000,99447
22.266,60.4499,2000,100687
5.442,43.5274,2000,84290
2.3013,49.8919,2000,114159
-0.546,47.4676,2000,167007
0.162,45.6487,2000,52971
6.1182,45.9074,2000,99712
6.2332,46.1923,2000,54743
2.7718,50.2883,2000,61823
4.822,43.9441,2000,74451
-1.51,43.4891,2000,89851
6.8482,47.6424,2000,61960
6.0118,47.2415,2000,106823
-0.5908,44.8357,2000,517327
1.6047,50.7209,2000,76760
2.4006,47.0828,2000,59936
-4.4896,48.3968,2000,148757
3.2308,43.3471,2000,55993
-0.3596,49.1826,2000,152264
1.8672,50.9504,2000,85000
7.04,43.5756,2000,207111
2.0727,49.0297,2000,215583
4.8474,46.7904,2000,54712
5.9179,45.5736,2000,82016
1.4781,48.4404,2000,68522
-1.6314,49.6435,2000,74071
4.3649,48.9555,2000,50858
3.0951,45.7785,2000,183915
7.3511,48.0797,2000,62116
2.4694,49.2636,2000,63352
5.0334,47.3213,2000,188206
3.0882,50.3738,2000,81483
2.3631,51.0318,2000,130148
5.7239,45.1804,2000,344540
-1.1627,46.1614,2000,78454
0.1358,49.4976,2000,203730
0.1993,47.9922,2000,155571
2.6507,48.5342,2000,85947
2.8577,50.4238,2000,187947
3.1084,50.6597,2000,864891
1.2563,45.8323,2000,122300
-3.367,47.7488,2000,84051
4.8589,45.7529,2000,1022837
1.7089,48.9894,2000,79513
5.2336,43.4245,2000,69374
5.4023,43.3054,2000,827183
3.9453,50.2676,2000,52454
2.0107,48.7781,2000,197427
2.8908,48.9568,2000,51983
6.1747,49.1141,2000,162531
3.8664,43.6147,2000,241375
7.3332,47.7585,2000,161929
6.1763,48.6846,2000,212368
-1.5569,47.2219,2000,396062
7.2369,43.6993,2000,425957
4.3559,43.8357,2000,108187
1.9086,47.9064,2000,194055
2.3556,48.8491,2000,8385156
-0.368,43.3059,2000,96574
2.8965,42.7003,2000,95530
2.0457,48.9389,2000,63952
0.3449,46.5802,2000,88326
4.0302,49.2521,2000,193770
-1.6691,48.108,2000,220773
1.0837,49.4337,2000,310338
-2.7547,48.5091,2000,53772
-2.2196,47.2767,2000,53739
3.2903,49.8463,2000,54109
4.3924,45.4379,2000,194672
7.7428,48.5781,2000,372170
0.0743,43.2334,2000,50320
6.1636,49.3583,2000,56414
5.9135,43.1184,2000,301516
1.4302,43.6041,2000,488293
0.6879,47.3847,2000,211444
4.0678,48.2943,2000,101272
4.8993,44.931,2000,77359
3.5169,50.3608,2000,101108
-149.5793,-17.5541,2000,78678
9.4749,0.4003,2000,424755
8.7752,-0.7296,2000,79354
-16.6445,13.2737,2000,64351
-16.6856,13.4198,2000,432640
41.6335,41.6344,2000,148368
44.8255,41.7846,2000,74939
42.6986,42.2608,2000,203700
44.8168,41.7058,2000,898266
41.8589,42.5091,2000,77474
6.1066,50.7745,2000,197400
9.144,49.9727,2000,55221
10.8924,48.3615,2000,277375
10.8933,49.8978,2000,58923
11.5763,49.9455,2000,60516
7.6485,51.606,2000,52912
13.4,52.5018,2000,3328134
8.546,52.0196,2000,218552
6.6169,51.8373,2000,51988
7.0963,50.7794,2000,655149
8.8298,53.081,2000,378584
8.5858,53.5576,2000,142480
10.5199,52.2676,2000,190630
12.9127,50.828,2000,208449
6.9717,50.9664,2000,949868
9.1732,47.6742,2000,65433
14.3325,51.7548,2000,82332
8.6506,49.8761,2000,103026
8.6391,53.0472,2000,63273
12.2292,51.8271,2000,60632
8.8564,51.9409,2000,53364
6.837,51.08,2000,53216
7.4371,51.5092,2000,714411
13.7499,51.0411,2000,490405
6.786,51.2194,2000,755703
11.0305,50.983,2000,136051
11.0107,49.5886,2000,67472
6.9722,51.4886,2000,2709378
9.4354,54.7927,2000,72059
8.6735,50.1176,2000,706882
7.8381,48.0006,2000,186968
9.6927,50.5519,2000,58843
9.6014,52.4206,2000,51585
12.0791,50.8697,2000,83390
9.6639,48.7013,2000,78293
9.9309,51.5372,2000,106254
8.3837,51.9047,2000,56920
7.4661,51.3654,2000,160356
11.9674,51.476,2000,209980
9.9939,53.5746,2000,1565144
7.7928,51.6805,2000,82023
8.9208,50.123,2000,72790
9.7526,52.3783,2000,579890
8.672,49.3908,2000,163478
9.2161,49.1514,2000,111465
8.673,52.1182,2000,51761
9.9481,52.1545,2000,81007
6.8928,50.8563,2000,71832
11.4267,48.7643,2000,68133
7.6735,51.3762,2000,120451
11.5931,50.9184,2000,83137
7.762,49.4418,2000,66199
8.3994,49.0086,2000,240264
9.486,51.317,2000,213824
10.1365,54.3241,2000,209303
7.59,50.355,2000,116955
6.58,51.3339,2000,215951
12.1451,48.5445,2000,56387
12.3726,51.3396,2000,447209
10.6803,53.8722,2000,175857
7.6307,51.2199,2000,63927
10.4152,53.2531,2000,54868
11.6206,52.1285,2000,198700
8.4743,49.4847,2000,414859
8.769,50.802,2000,50760
7.1043,51.6683,2000,66703
8.9087,52.293,2000,55257
11.5576,48.1396,2000,1271276
6.4431,51.1818,2000,215771
7.627,51.9543,2000,180372
13.275,53.5612,2000,55275
9.9805,54.0737,2000,57325
7.4397,50.4326,2000,56838
11.0539,49.4458,2000,567746
8.2059,53.1454,2000,137415
8.0443,52.2787,2000,128318
8.7562,51.7198,2000,78505
8.6928,48.8886,2000,82342
12.1352,50.4982,2000,56084
13.0847,52.3879,2000,120510
9.6253,47.7945,2000,51300
12.0982,49.0177,2000,108852
10.2164,53.5057,2000,96933
7.1988,51.181,2000,81776
9.2099,48.4938,2000,94339
8.6515,53.1762,2000,59923
12.1085,47.8539,2000,66967
12.0998,54.1163,2000,180602
8.4322,49.9937,2000,64897
6.9887,49.2329,2000,124342
11.4007,53.6346,2000,56014
8.0227,50.8898,2000,78414
9.0072,48.6955,2000,79617
9.2014,48.7931,2000,787622
6.6346,49.7456,2000,73736
9.058,48.523,2000,61646
9.9874,48.3987,2000,105197
7.6599,51.5394,2000,64885
7.0477,51.3331,2000,59505
8.2452,50.0339,2000,376522
7.1003,51.2196,2000,702608
9.9391,49.795,2000,124675
12.485,50.7131,2000,74005
-0.2106,5.6037,2000,2612071
1.1734,6.1092,2000,73527
-0.6952,5.5356,2000,97800
-0.9779,5.9251,2000,52056
-0.6627,5.8604,2000,63185
-0.244,11.0592,2000,112477
-0.855,10.7923,2000,90341
-1.2539,5.1252,2000,89431
0.473,6.6081,2000,105389
0.476,7.1531,2000,58933
-2.5823,7.449,2000,67978
-1.728,8.0501,2000,54874
-0.2591,6.0862,2000,117715
-1.6139,6.6955,2000,1488822
-0.7718,6.5529,2000,55286
-0.3483,5.8107,2000,59808
-1.6698,6.2014,2000,193418
-0.0003,6.1309,2000,117576
-1.7528,4.9323,2000,301359
-0.4507,6.0369,2000,68829
-2.3203,7.3405,2000,108506
-0.8469,9.4121,2000,226257
-1.9912,5.2981,2000,62118
-1.9421,7.582,2000,106535
-2.5155,10.0579,2000,50160
-0.008,9.4462,2000,78725
-5.3509,36.1588,2000,78457
21.4091,38.6267,2000,51425
23.7295,37.9901,2000,3303110
23.6022,38.4671,2000,50211
24.0245,35.5091,2000,59171
25.1315,35.3267,2000,149069
20.8492,39.6621,2000,76872
24.402,40.9366,2000,51692
22.4184,39.6326,2000,131662
21.7422,38.2401,2000,186847
22.9455,40.6343,2000,766798
22.9445,39.3686,2000,107810
-61.5283,16.2417,2000,53104
-90.771,14.5729,2000,52011
-90.8215,14.6602,2000,78520
-89.5456,14.7991,2000,54504
-90.5446,14.5984,2000,2070954
-91.8672,14.701,2000,64911
-90.38,15.4688,2000,137347
-90.7812,14.2999,2000,82020
-89.9141,16.9158,2000,64935
