arable,salinization,carbon,erosion,aridity,lon,lat
34,1,1,96,,-54.338,-16.915
20,1,1,97,,-53.272,-16.915
17,0,0,94,,-52.207,-16.915
34,0,0,91,,-51.142,-16.915
35,0,0,88,,-50.076,-16.915
26,2,2,92,,-49.011,-16.915
32,1,1,91,,-47.945,-16.915
16,2,2,84,,-46.88,-16.915
7,1,1,78,30,-45.815,-16.915
11,0,0,83,67,-44.749,-16.915
10,0,0,97,70,-43.684,-16.915
5,1,1,96,99,-42.619,-16.915
10,1,1,94,99,-41.553,-16.915
14,0,0,94,46,-40.488,-16.915
11,1,1,71,0,-39.423,-16.915
1,,,94,100,12.779,-16.915
1,,1,72,100,13.845,-16.915
2,0,3,5,100,14.91,-16.915
1,,5,6,100,15.975,-16.915
1,,,16,100,18.106,-16.915
1,,0,5,100,21.302,-16.915
2,,1,6,100,22.368,-16.915
12,0,1,5,100,23.433,-16.915
6,0,1,20,100,24.498,-16.915
12,0,1,32,100,25.564,-16.915
13,0,0,53,100,26.629,-16.915
8,0,0,72,100,27.694,-16.915
14,1,1,79,100,28.76,-16.915
20,4,4,80,100,29.825,-16.915
19,4,6,87,100,30.89,-16.915
19,5,6,86,100,31.956,-16.915
8,2,2,73,100,33.021,-16.915
12,0,2,35,100,34.086,-16.915
18,4,7,40,98,35.152,-16.915
2,7,9,86,54,36.217,-16.915
2,3,3,83,,37.282,-16.915
5,2,2,83,,38.348,-16.915
5,4,5,70,,39.413,-16.915
6,0,2,51,,44.74,-16.915
6,,0,76,,45.805,-16.915
9,1,2,62,,46.871,-16.915
4,,,89,,47.936,-16.915
3,1,1,89,,49.001,-16.915
1,,,20,100,128.902,-16.915
1,,,98,,178.974,-16.915
11,4,4,95,,177.452,-17.714
2,5,6,84,,178.519,-17.714
3,0,6,8,100,-68.325,-17.714
6,,1,4,100,-67.258,-17.714
9,5,13,63,99,-66.19,-17.714
8,0,0,94,99,-65.123,-17.714
8,2,3,80,34,-64.055,-17.714
30,1,2,24,77,-62.988,-17.714
31,3,12,16,100,-61.92,-17.714
5,2,22,57,52,-60.853,-17.714
1,4,6,71,,-56.583,-17.714
22,0,0,94,,-54.448,-17.714
22,1,1,92,,-53.38,-17.714
39,0,0,91,,-52.313,-17.714
62,1,1,90,,-51.245,-17.714
60,1,1,80,,-50.178,-17.714
43,0,0,94,,-49.11,-17.714
24,1,1,92,,-48.043,-17.714
23,1,1,86,,-46.975,-17.714
7,4,5,87,,-45.908,-17.714
8,2,3,90,30,-44.84,-17.714
5,0,0,96,21,-43.773,-17.714
4,1,1,96,29,-42.705,-17.714
9,1,1,96,53,-41.638,-17.714
19,0,0,79,61,-40.57,-17.714
9,0,1,50,3,-39.503,-17.714
1,,,64,100,12.805,-17.714
1,,,66,100,13.873,-17.714
2,21,9,9,100,16.008,-17.714
2,,17,17,100,17.075,-17.714
3,,0,1,100,18.143,-17.714
1,,,1,100,19.21,-17.714
1,,,4,100,20.278,-17.714
2,,1,1,100,21.345,-17.714
5,,1,1,100,22.413,-17.714
11,,1,2,100,23.48,-17.714
12,0,7,15,100,24.548,-17.714
8,0,1,33,100,25.615,-17.714
8,,,71,100,26.683,-17.714
9,0,0,56,100,27.75,-17.714
9,0,0,37,100,28.818,-17.714
20,5,6,78,100,29.885,-17.714
21,8,10,72,100,30.953,-17.714
21,2,2,86,100,32.02,-17.714
10,7,7,84,65,33.088,-17.714
10,2,3,62,84,34.155,-17.714
15,3,6,24,99,35.223,-17.714
7,1,2,41,46,36.29,-17.714
12,2,3,54,0,37.358,-17.714
4,2,6,40,,43.763,-17.714
6,1,1,89,,44.83,-17.714
6,,,86,,45.898,-17.714
3,,,94,,46.965,-17.714
10,0,1,48,,48.033,-17.714
4,1,1,86,,49.1,-17.714
1,,,,100,134.501,-17.714
1,,,,100,136.636,-17.714
6,5,5,94,,177.201,-17.714
7,3,4,93,,178.269,-17.714
1,,2,5,100,-68.47,-18.514
7,,1,1,100,-67.401,-18.514
4,,2,36,100,-66.331,-18.514
13,0,0,97,100,-65.261,-18.514
15,1,1,89,98,-64.191,-18.514
16,2,11,31,99,-63.122,-18.514
3,22,14,15,100,-62.052,-18.514
1,1,1,34,89,-59.912,-18.514
2,2,6,20,87,-57.773,-18.514
9,0,0,94,,-54.563,-18.514
18,0,0,92,,-53.494,-18.514
41,0,0,83,,-52.424,-18.514
20,1,1,92,,-51.354,-18.514
45,1,1,87,,-50.284,-18.514
53,2,2,89,4,-49.214,-18.514
35,1,1,94,,-48.145,-18.514
23,0,0,95,,-47.075,-18.514
16,0,0,95,,-46.005,-18.514
14,0,1,91,1,-44.935,-18.514
8,0,0,98,10,-43.866,-18.514
7,0,0,99,0,-42.796,-18.514
12,0,0,97,1,-41.726,-18.514
20,0,0,84,2,-40.656,-18.514
7,0,2,42,,-39.586,-18.514
1,16,,,100,14.972,-18.514
1,,0,0,100,18.181,-18.514
5,,1,1,100,19.251,-18.514
3,,,0,100,20.321,-18.514
5,,,24,100,25.67,-18.514
6,0,0,57,100,26.74,-18.514
7,0,2,41,100,27.809,-18.514
13,1,1,56,100,28.879,-18.514
9,1,2,60,100,29.949,-18.514
18,4,6,65,100,31.019,-18.514
15,2,2,91,88,32.088,-18.514
6,4,4,94,2,33.158,-18.514
7,6,8,61,60,34.228,-18.514
5,1,5,32,79,35.298,-18.514
15,1,3,35,43,36.368,-18.514
3,0,4,29,41,43.856,-18.514
10,0,0,81,4,44.926,-18.514
6,,,91,,45.996,-18.514
10,2,3,85,,47.065,-18.514
4,1,1,84,,48.135,-18.514
1,3,6,83,,49.205,-18.514
3,,,,100,134.787,-18.514
1,2,,,100,-67.551,-19.316
2,,0,19,100,-66.479,-19.316
7,0,1,94,100,-65.407,-19.316
12,1,1,95,99,-64.334,-19.316
4,3,6,43,98,-63.262,-19.316
3,10,5,9,100,-62.19,-19.316
6,5,9,36,82,-57.901,-19.316
2,2,5,38,,-56.829,-19.316
1,3,8,58,,-55.757,-19.316
17,0,0,95,,-54.685,-19.316
17,0,0,97,,-53.613,-19.316
16,0,0,96,,-52.541,-19.316
18,0,0,94,,-51.468,-19.316
35,1,1,90,,-50.396,-19.316
26,0,1,95,,-49.324,-19.316
38,1,2,87,,-48.252,-19.316
36,1,1,90,,-47.18,-19.316
21,0,0,93,,-46.108,-19.316
17,0,0,94,,-45.035,-19.316
14,3,3,94,,-43.963,-19.316
4,1,1,97,,-42.891,-19.316
12,1,1,97,1,-41.819,-19.316
20,0,0,90,,-40.747,-19.316
14,0,1,13,,-39.675,-19.316
4,,0,53,100,17.15,-19.316
2,,,64,100,18.222,-19.316
4,,1,1,100,19.294,-19.316
3,,0,0,100,20.366,-19.316
3,,2,3,100,26.799,-19.316
5,0,1,17,100,27.871,-19.316
8,0,1,48,100,28.943,-19.316
11,2,3,63,100,30.016,-19.316
22,3,4,61,100,31.088,-19.316
11,7,7,85,99,32.16,-19.316
8,4,4,89,32,33.232,-19.316
10,5,11,40,75,34.304,-19.316
5,2,3,72,,35.376,-19.316
2,1,18,27,100,43.954,-19.316
8,2,8,60,39,45.026,-19.316
4,,,93,,46.098,-19.316
15,1,1,90,,47.17,-19.316
5,3,3,93,,48.242,-19.316
1,2,4,87,,49.314,-19.316
1,,,66,100,-65.559,-20.121
13,1,1,97,100,-64.484,-20.121
7,1,2,46,100,-63.41,-20.121
5,,0,2,100,-62.335,-20.121
5,99,19,19,100,-59.111,-20.121
7,1,2,13,98,-58.036,-20.121
5,1,2,55,,-56.962,-20.121
2,6,7,75,,-55.887,-20.121
8,1,1,95,,-54.812,-20.121
6,1,1,95,,-53.738,-20.121
10,0,0,96,,-52.663,-20.121
20,0,0,90,,-51.588,-20.121
46,1,1,83,,-50.514,-20.121
48,1,1,83,,-49.439,-20.121
65,6,8,75,,-48.365,-20.121
34,3,3,91,,-47.29,-20.121
22,0,0,96,,-46.215,-20.121
20,1,2,93,,-45.141,-20.121
7,14,14,83,,-44.066,-20.121
8,1,2,96,,-42.991,-20.121
11,1,1,98,,-41.917,-20.121
13,0,0,91,,-40.842,-20.121
1,5,12,48,,-39.767,-20.121
2,,1,1,100,19.339,-20.121
1,,,,100,20.414,-20.121
8,0,1,27,100,27.936,-20.121
11,1,1,66,100,29.011,-20.121
12,6,9,64,100,30.086,-20.121
17,3,3,73,100,31.16,-20.121
9,2,5,58,75,32.235,-20.121
6,0,0,78,71,33.31,-20.121
12,3,7,41,73,34.384,-20.121
4,0,15,16,100,44.056,-20.121
7,2,11,46,90,45.131,-20.121
6,,,98,,46.206,-20.121
7,1,1,92,,47.28,-20.121
5,0,0,98,,48.355,-20.121
1,27,28,73,,56.952,-20.121
7,9,10,90,,58.027,-20.121
12,1,1,92,100,-64.642,-20.927
4,1,2,69,100,-63.564,-20.927
4,,13,13,100,-61.41,-20.927
3,1,21,21,100,-60.333,-20.927
3,24,15,15,100,-59.255,-20.927
6,6,10,19,75,-58.178,-20.927
4,2,2,75,,-57.101,-20.927
3,1,1,89,,-56.023,-20.927
24,1,2,83,,-54.946,-20.927
4,2,2,88,,-53.869,-20.927
4,2,2,90,,-52.792,-20.927
18,1,1,63,1,-51.714,-20.927
44,1,1,73,,-50.637,-20.927
55,1,1,84,,-49.56,-20.927
85,9,12,80,,-48.482,-20.927
43,11,12,84,,-47.405,-20.927
32,1,1,94,,-46.328,-20.927
23,1,1,94,,-45.251,-20.927
7,2,2,95,,-44.173,-20.927
8,2,2,97,,-43.096,-20.927
10,1,1,95,,-42.019,-20.927
11,1,1,69,,-40.941,-20.927
1,,,74,100,16.154,-20.927
1,,,,100,18.309,-20.927
3,,,,100,19.386,-20.927
1,,,,100,20.463,-20.927
3,,,,100,21.541,-20.927
3,2,3,44,100,28.004,-20.927
9,0,0,43,100,29.082,-20.927
7,2,3,70,100,30.159,-20.927
9,3,12,44,100,31.236,-20.927
11,1,5,39,98,32.314,-20.927
5,0,1,41,99,33.391,-20.927
9,1,3,24,100,34.468,-20.927
3,,8,19,100,44.164,-20.927
6,0,0,55,82,45.241,-20.927
5,,,94,1,46.318,-20.927
6,4,4,91,,47.395,-20.927
4,1,1,98,,48.473,-20.927
3,47,5,34,,148.66,-20.927
13,2,3,89,100,-64.806,-21.735
5,2,5,66,98,-63.726,-21.735
4,0,3,6,100,-62.646,-21.735
6,,19,19,100,-61.566,-21.735
11,,13,13,100,-60.486,-21.735
10,,16,16,100,-59.406,-21.735
6,2,26,38,42,-58.326,-21.735
5,1,1,72,,-57.246,-21.735
9,1,1,91,,-56.166,-21.735
47,2,3,82,,-55.086,-21.735
14,0,1,77,,-54.006,-21.735
3,4,5,73,,-52.926,-21.735
14,1,1,72,,-51.846,-21.735
34,0,1,86,,-50.766,-21.735
33,0,1,79,,-49.686,-21.735
58,8,10,77,,-48.606,-21.735
52,6,8,76,,-47.526,-21.735
34,1,2,93,,-46.446,-21.735
19,1,1,95,,-45.366,-21.735
9,0,0,96,,-44.286,-21.735
8,2,2,96,,-43.206,-21.735
11,1,1,92,,-42.126,-21.735
17,,2,18,,-41.046,-21.735
5,,,,100,19.436,-21.735
7,,0,7,100,29.156,-21.735
5,,2,5,100,30.236,-21.735
6,0,0,16,100,31.316,-21.735
4,1,2,26,100,32.396,-21.735
4,1,2,34,100,33.476,-21.735
3,,2,10,100,34.556,-21.735
4,1,7,25,100,35.636,-21.735
3,1,8,9,100,43.196,-21.735
4,1,3,31,100,44.276,-21.735
5,1,2,66,100,45.356,-21.735
4,0,0,94,19,46.436,-21.735
8,1,1,95,,47.516,-21.735
2,,,99,,48.596,-21.735
1,38,4,29,1,149.038,-21.735
6,6,23,47,71,-63.895,-22.546
2,0,4,5,100,-62.812,-22.546
3,,20,20,100,-61.729,-22.546
12,,8,8,100,-60.647,-22.546
16,,1,1,100,-59.564,-22.546
3,1,7,11,53,-58.481,-22.546
3,0,6,54,,-57.398,-22.546
9,2,2,85,,-56.315,-22.546
43,0,0,92,,-55.232,-22.546
12,0,0,85,,-54.149,-22.546
10,1,1,55,,-53.066,-22.546
21,1,1,77,,-51.983,-22.546
50,3,4,77,,-50.901,-22.546
29,3,3,77,,-49.818,-22.546
40,7,8,73,,-48.735,-22.546
43,4,5,77,,-47.652,-22.546
24,2,3,86,,-46.569,-22.546
10,1,2,82,,-45.486,-22.546
7,2,2,94,,-44.403,-22.546
6,5,9,78,,-43.32,-22.546
6,2,3,61,,-42.238,-22.546
1,,,4,,-41.155,-22.546
1,,,65,100,16.238,-22.546
4,,0,72,100,17.321,-22.546
1,,2,10,100,29.233,-22.546
2,,0,45,92,30.316,-22.546
3,,3,7,100,31.399,-22.546
1,,,1,100,32.482,-22.546
1,,1,3,100,33.565,-22.546
5,0,4,10,100,34.648,-22.546
6,3,14,30,100,35.73,-22.546
2,,4,7,100,43.311,-22.546
5,0,1,66,100,44.394,-22.546
5,,0,63,100,45.476,-22.546
5,0,1,78,73,46.559,-22.546
8,1,1,98,,47.642,-22.546
5,4,16,32,100,-64.072,-23.36
1,,6,7,100,-62.986,-23.36
2,,4,4,100,-61.9,-23.36
4,,12,12,100,-60.814,-23.36
4,,7,7,100,-59.728,-23.36
5,0,13,14,72,-58.643,-23.36
7,0,10,45,2,-57.557,-23.36
11,3,4,77,,-56.471,-23.36
14,1,1,94,,-55.385,-23.36
8,0,1,88,,-54.299,-23.36
8,1,1,73,,-53.213,-23.36
56,2,2,92,,-52.127,-23.36
68,4,4,93,,-51.041,-23.36
40,7,7,88,,-49.955,-23.36
28,4,6,73,,-48.87,-23.36
32,1,1,79,,-47.784,-23.36
14,12,14,80,,-46.698,-23.36
11,3,3,84,,-45.612,-23.36
3,,,,100,24.97,-23.36
1,1,5,5,100,27.142,-23.36
5,,0,11,100,28.228,-23.36
4,,0,27,96,29.314,-23.36
2,1,1,47,82,30.4,-23.36
3,0,1,10,100,31.486,-23.36
2,,2,3,100,32.572,-23.36
2,,2,3,100,33.657,-23.36
6,0,6,15,100,34.743,-23.36
4,7,11,50,90,35.829,-23.36
2,0,2,17,100,43.43,-23.36
4,1,2,48,100,44.516,-23.36
2,,,75,100,45.602,-23.36
7,0,1,95,24,46.688,-23.36
8,1,1,97,,47.774,-23.36
2,3,5,39,100,-65.345,-24.176
5,3,16,25,100,-64.256,-24.176
1,0,21,28,100,-63.167,-24.176
2,,4,4,100,-59.9,-24.176
2,,3,4,100,-58.811,-24.176
5,,10,14,23,-57.722,-24.176
19,2,3,66,,-56.633,-24.176
17,9,10,82,,-55.544,-24.176
47,3,3,93,,-54.455,-24.176
55,0,0,98,,-53.366,-24.176
61,1,1,97,,-52.277,-24.176
34,3,3,95,,-51.188,-24.176
24,1,1,96,,-50.099,-24.176
19,2,2,83,,-49.01,-24.176
10,4,4,81,,-47.921,-24.176
3,,,,100,25.042,-24.176
6,0,2,4,100,26.131,-24.176
7,,,17,100,27.22,-24.176
5,0,0,63,100,28.309,-24.176
8,0,1,65,91,29.398,-24.176
3,1,1,80,83,30.487,-24.176
4,0,2,23,100,31.576,-24.176
9,0,4,9,100,32.665,-24.176
8,0,4,5,100,33.754,-24.176
12,1,4,22,90,34.843,-24.176
3,2,6,46,23,35.932,-24.176
2,,,1,100,43.555,-24.176
1,,,78,100,45.733,-24.176
4,,,98,6,46.822,-24.176
3,1,,,100,139.388,-24.176
2,2,,1,100,148.1,-24.176
3,1,3,39,100,-65.541,-24.994
17,1,7,16,100,-64.449,-24.994
4,1,23,25,100,-63.356,-24.994
2,,3,4,99,-58.987,-24.994
4,2,6,9,26,-57.895,-24.994
12,3,4,67,,-56.803,-24.994
31,9,10,81,,-55.71,-24.994
53,4,4,92,,-54.618,-24.994
56,0,0,99,,-53.526,-24.994
29,2,2,98,,-52.434,-24.994
17,1,1,97,,-51.341,-24.994
33,1,1,92,,-50.249,-24.994
4,12,13,85,,-49.157,-24.994
2,15,15,83,,-48.065,-24.994
1,,,,100,19.656,-24.994
2,,,,100,20.748,-24.994
7,,0,26,100,25.117,-24.994
18,,1,19,100,26.209,-24.994
16,0,0,51,100,27.302,-24.994
10,1,1,39,100,28.394,-24.994
10,0,1,72,97,29.486,-24.994
8,2,2,93,76,30.579,-24.994
7,1,2,39,100,31.671,-24.994
18,1,11,22,100,32.763,-24.994
18,2,7,23,100,33.855,-24.994
4,1,1,34,94,34.948,-24.994
3,,,4,100,44.778,-24.994
5,0,1,18,100,45.87,-24.994
3,3,3,66,34,46.962,-24.994
4,1,,,100,138.713,-24.994
1,1,3,46,100,-65.745,-25.816
6,2,8,30,100,-64.649,-25.816
3,,18,19,100,-63.553,-25.816
1,3,33,38,100,-61.362,-25.816
1,1,28,30,100,-60.266,-25.816
1,,9,12,77,-59.171,-25.816
2,7,10,27,,-58.075,-25.816
13,2,4,68,,-56.979,-25.816
36,6,7,80,,-55.884,-25.816
47,3,3,93,,-54.788,-25.816
27,1,1,99,,-53.692,-25.816
38,2,2,98,,-52.597,-25.816
15,1,1,97,,-51.501,-25.816
12,2,2,88,,-50.405,-25.816
12,4,7,77,,-49.31,-25.816
4,,,,100,20.813,-25.816
5,,,0,100,24.1,-25.816
16,,0,3,100,25.195,-25.816
19,0,1,31,100,26.291,-25.816
21,4,5,64,100,27.387,-25.816
29,6,8,67,100,28.482,-25.816
48,2,2,73,99,29.578,-25.816
12,3,3,92,51,30.674,-25.816
8,7,15,52,91,31.769,-25.816
9,3,17,30,99,32.865,-25.816
2,,1,8,100,44.917,-25.816
2,0,0,2,100,46.013,-25.816
28,1,5,11,100,-64.858,-26.641
1,2,24,24,100,-63.758,-26.641
5,,24,25,100,-62.659,-26.641
13,1,31,33,100,-61.56,-26.641
10,2,18,25,100,-60.461,-26.641
2,2,10,16,21,-59.362,-26.641
4,,6,13,,-58.262,-26.641
11,0,3,33,,-57.163,-26.641
29,3,4,78,,-56.064,-26.641
31,4,4,94,,-54.965,-26.641
12,1,1,99,,-53.866,-26.641
38,2,2,98,,-52.766,-26.641
8,2,2,96,,-51.667,-26.641
6,2,2,90,,-50.568,-26.641
5,7,7,88,,-49.469,-26.641
5,6,6,90,,-48.37,-26.641
8,,,0,100,24.177,-26.641
38,,0,1,100,25.277,-26.641
52,0,1,29,100,26.376,-26.641
58,1,3,44,100,27.475,-26.641
49,1,2,66,100,28.574,-26.641
59,1,1,78,100,29.673,-26.641
13,2,3,87,39,30.773,-26.641
6,6,10,53,86,31.872,-26.641
5,2,10,25,100,32.971,-26.641
4,,,,100,138.494,-26.641
3,3,0,0,100,139.593,-26.641
2,12,,,100,150.585,-26.641
2,1,0,28,98,151.684,-26.641
4,9,15,62,2,152.783,-26.641
2,,2,42,100,-66.178,-27.468
17,0,6,9,100,-65.075,-27.468
4,1,9,10,100,-63.972,-27.468
5,0,30,30,100,-62.869,-27.468
28,1,24,28,100,-61.766,-27.468
10,5,11,26,97,-60.663,-27.468
3,1,11,12,,-58.458,-27.468
4,0,3,14,,-57.355,-27.468
10,9,13,73,,-56.252,-27.468
4,7,8,93,,-55.149,-27.468
43,2,2,97,,-54.046,-27.468
47,2,2,98,,-52.943,-27.468
28,1,1,98,,-51.84,-27.468
7,1,2,95,,-50.737,-27.468
12,0,0,97,,-49.635,-27.468
4,6,7,86,,-48.532,-27.468
2,,1,1,100,24.258,-27.468
18,,0,1,100,25.361,-27.468
52,0,1,6,100,26.464,-27.468
87,0,1,39,100,27.567,-27.468
58,1,1,71,100,28.67,-27.468
27,0,1,79,98,29.773,-27.468
19,3,3,89,82,30.876,-27.468
12,6,10,51,99,31.979,-27.468
1,,3,17,84,33.081,-27.468
1,58,1,1,100,149.987,-27.468
7,19,,0,100,151.089,-27.468
6,1,4,36,95,152.192,-27.468
2,5,27,37,1,153.295,-27.468
6,,7,11,100,-65.301,-28.299
3,0,6,6,100,-64.194,-28.299
1,0,14,14,100,-63.087,-28.299
18,1,16,17,100,-61.981,-28.299
4,83,20,21,72,-60.874,-28.299
3,77,12,13,,-59.767,-28.299
1,1,4,7,,-58.661,-28.299
2,13,15,60,,-56.447,-28.299
30,15,16,83,,-55.34,-28.299
69,3,3,97,,-54.234,-28.299
84,0,0,99,,-53.127,-28.299
50,1,1,98,,-52.02,-28.299
26,0,0,92,,-50.914,-28.299
7,1,1,86,,-49.807,-28.299
10,2,4,70,,-48.7,-28.299
2,,,,100,24.343,-28.299
10,,0,1,100,25.449,-28.299
29,0,1,15,100,26.556,-28.299
66,0,1,44,100,27.663,-28.299
39,1,2,66,94,28.769,-28.299
23,1,1,74,100,29.876,-28.299
18,1,1,86,86,30.983,-28.299
17,4,6,75,38,32.09,-28.299
10,,1,1,100,113.986,-28.299
43,,0,0,100,115.093,-28.299
5,,0,0,100,148.294,-28.299
11,6,0,0,100,149.401,-28.299
10,9,0,0,100,150.508,-28.299
14,4,1,10,89,151.614,-28.299
10,0,1,47,44,152.721,-28.299
2,9,14,57,,153.828,-28.299
3,0,6,15,100,-63.315,-29.134
23,13,5,6,100,-62.204,-29.134
7,99,7,7,98,-61.093,-29.134
6,68,3,6,2,-59.983,-29.134
2,,9,11,,-58.872,-29.134
3,,7,8,,-57.761,-29.134
26,5,9,60,,-56.65,-29.134
25,6,6,87,,-55.54,-29.134
40,0,0,98,,-54.429,-29.134
56,1,1,97,,-53.318,-29.134
13,2,2,93,,-52.208,-29.134
5,3,3,94,,-51.097,-29.134
20,0,1,51,,-49.986,-29.134
2,0,1,48,,-48.876,-29.134
2,,4,6,100,23.32,-29.134
3,,2,2,100,24.43,-29.134
7,,,1,100,25.541,-29.134
4,1,2,13,100,26.652,-29.134
18,2,2,82,92,27.762,-29.134
10,1,1,95,32,28.873,-29.134
18,4,5,75,75,29.984,-29.134
19,6,8,84,16,31.094,-29.134
2,10,21,60,,32.205,-29.134
7,,2,2,100,114.397,-29.134
71,2,0,0,100,115.507,-29.134
2,,,,100,116.618,-29.134
2,,1,1,100,147.717,-29.134
19,,1,1,100,148.828,-29.134
34,,5,5,100,149.939,-29.134
15,,1,8,97,151.049,-29.134
8,0,1,34,39,152.16,-29.134
7,1,1,36,,153.271,-29.134
1,0,1,35,100,-64.666,-29.972
13,1,6,20,100,-63.551,-29.972
17,1,2,2,100,-62.436,-29.972
10,40,2,2,100,-61.321,-29.972
13,8,4,6,41,-60.206,-29.972
2,0,19,21,,-59.091,-29.972
3,2,13,17,,-57.977,-29.972
21,3,8,45,,-56.862,-29.972
10,1,1,79,,-55.747,-29.972
16,1,2,76,,-54.632,-29.972
33,1,1,83,,-53.517,-29.972
31,1,1,73,,-52.402,-29.972
17,11,6,68,,-51.288,-29.972
14,35,4,32,,-50.173,-29.972
2,,7,9,100,24.521,-29.972
4,1,1,95,92,27.866,-29.972
6,2,2,72,39,28.981,-29.972
17,8,10,83,36,30.096,-29.972
6,28,34,64,4,31.21,-29.972
16,,2,2,100,114.823,-29.972
71,9,0,0,100,115.938,-29.972
19,4,,,100,117.053,-29.972
1,,,,100,147.154,-29.972
15,0,1,1,100,148.268,-29.972
31,1,2,2,100,149.383,-29.972
15,,2,10,99,150.498,-29.972
10,0,1,24,44,151.613,-29.972
2,2,5,44,,152.728,-29.972
2,,,6,100,-71.63,-30.813
2,,2,11,100,-64.915,-30.813
51,0,0,8,100,-63.796,-30.813
39,2,1,2,100,-62.677,-30.813
48,0,0,1,100,-61.558,-30.813
28,,1,4,77,-60.439,-30.813
8,3,25,27,,-59.32,-30.813
9,0,11,19,,-58.201,-30.813
1,,,21,,-57.081,-30.813
2,0,0,80,,-55.962,-30.813
18,0,1,50,,-54.843,-30.813
3,1,1,80,,-53.724,-30.813
9,0,0,76,,-52.605,-30.813
28,21,2,36,,-51.486,-30.813
10,0,2,8,,-50.367,-30.813
10,3,3,87,57,29.093,-30.813
18,4,5,84,6,30.212,-30.813
23,,1,1,100,115.267,-30.813
90,5,0,0,100,116.386,-30.813
57,61,,,100,117.505,-30.813
9,26,,,100,118.624,-30.813
13,,1,1,100,147.722,-30.813
15,3,0,0,100,148.841,-30.813
16,1,2,4,100,149.96,-30.813
21,0,1,16,89,151.08,-30.813
4,3,1,28,42,152.199,-30.813
1,4,3,32,,153.318,-30.813
2,,2,2,100,-68.546,-31.659
3,,10,17,100,-65.175,-31.659
70,0,0,9,100,-64.051,-31.659
94,,0,1,100,-62.928,-31.659
90,0,0,1,97,-61.804,-31.659
52,0,1,13,17,-60.681,-31.659
30,0,12,16,,-59.557,-31.659
21,1,10,18,,-58.433,-31.659
4,1,1,39,,-57.31,-31.659
1,2,2,53,,-56.186,-31.659
7,,0,28,,-55.062,-31.659
13,0,0,34,,-53.939,-31.659
20,2,1,52,,-52.815,-31.659
15,20,4,19,,-51.692,-31.659
1,,7,7,100,17.973,-31.659
1,,1,1,100,19.097,-31.659
1,,1,15,100,26.962,-31.659
9,0,0,60,97,28.085,-31.659
12,8,9,75,42,29.209,-31.659
1,2,3,65,,30.333,-31.659
9,0,10,12,100,115.728,-31.659
81,11,0,0,100,116.852,-31.659
82,64,0,0,100,117.975,-31.659
28,23,,,100,119.099,-31.659
1,,,,100,131.459,-31.659
12,,0,0,100,132.582,-31.659
9,,,,100,133.706,-31.659
13,1,6,6,100,138.2,-31.659
1,,,,100,146.066,-31.659
16,,0,0,100,147.189,-31.659
33,,0,0,100,148.313,-31.659
15,0,2,12,98,149.437,-31.659
18,1,2,23,94,150.56,-31.659
10,1,2,37,49,151.684,-31.659
2,1,4,38,,152.807,-31.659
1,,1,12,100,-71.086,-32.509
1,,,,100,-68.83,-32.509
4,,9,12,100,-65.445,-32.509
64,0,0,14,100,-64.317,-32.509
89,0,0,6,100,-63.188,-32.509
92,0,0,1,95,-62.06,-32.509
63,0,1,8,3,-60.932,-32.509
50,0,2,18,,-59.803,-32.509
40,1,14,17,,-58.675,-32.509
22,1,2,24,,-57.547,-32.509
5,1,6,24,,-56.419,-32.509
8,0,1,18,,-55.29,-32.509
6,0,0,17,,-54.162,-32.509
31,0,1,6,,-53.034,-32.509
4,0,5,5,,-51.906,-32.509
17,,2,2,100,18.047,-32.509
12,,1,3,100,19.176,-32.509
4,,1,14,100,25.945,-32.509
2,0,3,30,97,27.073,-32.509
5,5,8,65,35,28.202,-32.509
2,,8,8,1,115.079,-32.509
25,0,6,7,58,116.207,-32.509
91,19,0,0,100,117.335,-32.509
69,47,0,0,100,118.463,-32.509
29,22,,,100,119.592,-32.509
4,34,0,0,100,121.848,-32.509
45,,0,0,100,134.259,-32.509
12,,0,0,100,135.388,-32.509
2,,,,100,136.516,-32.509
17,11,1,1,100,137.644,-32.509
34,14,4,5,100,138.772,-32.509
1,,,2,100,145.542,-32.509
12,,,,100,146.67,-32.509
52,,,0,100,147.799,-32.509
37,0,0,7,98,148.927,-32.509
10,,1,10,99,150.055,-32.509
10,1,5,27,62,151.183,-32.509
3,,2,36,,152.312,-32.509
5,,2,5,100,-71.391,-33.363
2,,14,17,100,-70.258,-33.363
3,,1,1,100,-69.124,-33.363
2,,0,0,100,-67.991,-33.363
21,,2,4,100,-65.725,-33.363
78,,0,15,100,-64.592,-33.363
88,,0,6,100,-63.459,-33.363
94,0,0,2,100,-62.326,-33.363
92,0,0,1,47,-61.193,-33.363
44,0,1,2,,-60.06,-33.363
19,0,3,4,,-58.926,-33.363
45,0,1,9,2,-57.793,-33.363
10,0,1,8,,-56.66,-33.363
2,,,13,,-55.527,-33.363
15,0,0,5,,-54.394,-33.363
34,0,1,2,,-53.261,-33.363
33,0,1,1,100,18.125,-33.363
35,,2,4,99,19.258,-33.363
3,0,4,28,100,24.923,-33.363
5,1,7,22,100,26.056,-33.363
6,0,3,34,99,27.189,-33.363
2,,5,5,,114.438,-33.363
17,0,4,13,28,115.572,-33.363
53,0,0,0,99,116.705,-33.363
80,20,0,0,100,117.838,-33.363
46,17,0,0,100,118.971,-33.363
28,23,0,0,100,120.104,-33.363
45,22,0,0,100,121.237,-33.363
